ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
3,31,1,4,0,0,1,,3,S,0,S,14,0.003259,0.789714,0.002573
3,32,2,6,0,0,1,,4,S,0,S,14,0.007102,0.784583,0.005572
3,33,5,8,0,0,1,,3,S,0,S,17,0.012741,0.78807,0.010041
3,34,9,6,0,0,1,,3,S,0,S,17,0.754714,0.040409,0.030497
3,35,5,6,0,0,1,,1,S,0,S,21,0.043849,0.75684,0.033187
3,36,2,8,0,0,1,,6,S,0,S,13,0.01352,0.767836,0.010381
3,37,1,9,0,0,1,,8,L,0,S,12,0.015884,0.75764,0.012035
3,38,9,1,0,0,1,,8,L,0,S,13,0.798327,0,0
3,39,4,3,0,0,1,,1,S,0,S,17,0.792797,0.006012,0.004766
3,40,4,5,0,0,1,,1,S,0,S,21,0.023046,0.778436,0.01794
3,41,8,9,0,0,1,,1,S,0,S,25,0.025134,0.783326,0.019688
3,42,2,5,0,0,1,,3,S,0,S,15,0.016811,0.774476,0.01302
3,43,6,9,0,0,1,,3,S,0,S,16,0.039597,0.754292,0.029868
3,44,1,7,0,0,1,,6,S,0,S,13,0,0.800003,0
3,45,4,6,0,0,1,,2,S,0,S,16,0.038518,0.752851,0.028998
3,46,4,2,0,0,1,,2,S,0,S,16,0.765709,0.025732,0.019704
3,47,7,8,0,0,1,,1,S,0,S,18,0.038681,0.75584,0.029237
3,48,3,2,0,0,1,,1,S,0,S,19,0.771166,0.028904,0.02229
3,49,2,1,0,0,1,,1,S,0,S,18,0.761396,0.033872,0.02579
3,50,4,7,0,0,1,,3,S,0,S,16,0.039793,0.751554,0.029906
3,51,6,4,0,0,1,,2,S,0,S,18,0.79135,0.014689,0.011624
3,52,9,8,0,0,1,,1,S,0,S,29,0.767996,0.034526,0.026516
3,53,8,5,0,0,1,,3,S,0,S,16,0.754868,0.03759,0.028375
3,54,7,5,0,0,1,,2,S,0,S,17,0.77316,0.023264,0.017987
3,55,5,2,0,0,1,,3,S,0,S,15,0.800971,0,0
3,56,6,3,0,0,1,,3,S,0,S,15,0.752386,0.034969,0.02631
3,57,1,6,0,0,1,,5,S,0,S,13,0,0.800041,0
3,58,2,4,0,0,1,,2,S,0,S,16,0.028362,0.765869,0.021722
3,59,3,8,0,0,1,,5,S,0,S,14,0.004991,0.788306,0.003935
3,60,3,7,0,0,1,,4,S,0,S,15,0.009476,0.789621,0.007482
3,61,9,2,0,0,1,,7,L,0,S,13,0.758132,0.020962,0.015892
3,62,8,7,0,0,1,,1,S,0,S,20,0.758306,0.043492,0.03298
3,63,6,2,0,0,1,,4,S,0,S,15,0.768046,0.023417,0.017985
3,64,3,6,0,0,1,,3,S,0,S,15,0.008814,0.790157,0.006965
3,65,5,9,0,0,1,,4,S,0,S,18,0.032484,0.767109,0.024919
3,66,7,2,0,0,1,,5,S,0,S,14,0.774122,0.013115,0.010153
3,67,2,3,0,0,1,,1,S,0,S,20,0.032139,0.763926,0.024552
3,68,8,6,0,0,1,,2,S,0,S,20,0.750127,0.049693,0.037276
3,69,6,5,0,0,1,,1,S,0,S,24,0.779761,0.02579,0.02011
3,70,4,1,0,0,1,,3,S,0,S,14,0.751899,0.030802,0.02316
3,71,7,9,0,0,1,,2,S,0,S,21,0.045672,0.752764,0.03438
3,72,1,8,0,0,1,,7,L,0,S,12,0.007418,0.767532,0.005694
4,1,9,4,0,0,1,,5,S,0,S,15,0.770451,0.022032,0.016974
4,2,3,2,0,0,1,,1,S,0,S,16,0.765056,0.029219,0.022354
4,3,4,9,0,0,1,,5,S,0,S,15,0,0.800128,0
4,4,2,5,0,0,1,,3,S,0,S,15,0.008826,0.790457,0.006977
4,5,4,8,0,0,1,,4,S,0,S,17,0.039875,0.75425,0.030076
4,6,3,9,0,0,1,,6,S,0,S,14,0.007559,0.782375,0.005914
4,7,2,4,0,0,1,,2,S,0,S,16,0.015002,0.785673,0.011787
4,8,7,6,0,0,1,,1,S,0,S,23,0.779859,0.025353,0.019772
4,9,5,3,0,0,1,,2,S,0,S,18,0.761449,0.03664,0.027899
4,10,6,7,0,0,1,,1,S,0,S,18,0.035397,0.759865,0.026897
4,11,1,7,0,0,1,,6,S,0,S,13,0.008387,0.772726,0.006481
4,12,9,1,0,0,1,,8,L,0,S,13,0.78846,0,0
4,13,6,1,0,0,1,,5,S,0,S,14,0.799738,0,0
4,14,8,6,0,0,1,,2,S,0,S,17,0.780333,0.018145,0.01416
4,15,6,3,0,0,1,,3,S,0,S,16,0.771481,0.022209,0.017134
4,16,7,5,0,0,1,,2,S,0,S,21,0.787215,0.01987,0.015642
4,17,8,3,0,0,1,,5,S,0,S,14,0.751083,0.031557,0.023702
4,18,8,5,0,0,1,,3,S,0,S,16,0.75479,0.037186,0.028068
4,19,3,8,0,0,1,,5,S,0,S,16,0.015211,0.781995,0.011895
4,20,3,6,0,0,1,,3,S,0,S,17,0.030835,0.765511,0.023605
4,21,1,2,0,0,1,,1,S,0,S,18,0.023222,0.772962,0.017949
4,22,4,6,0,0,1,,2,S,0,S,20,0.036187,0.76463,0.02767
4,23,4,2,0,0,1,,2,S,0,S,15,0.774273,0.019833,0.015356
4,24,8,1,0,0,1,,7,L,0,S,13,0.786243,0,0
4,25,2,9,0,0,1,,7,L,0,S,13,0.001084,0.786327,0.000853
4,26,5,8,0,0,1,,3,S,0,S,17,0.013759,0.788185,0.010844
4,27,3,1,0,0,1,,2,S,0,S,15,0.79044,0.004857,0.003839
4,28,8,2,0,0,1,,6,S,0,S,13,0.754154,0.024766,0.018677
4,29,2,8,0,0,1,,6,S,0,S,14,0.013233,0.777886,0.010293
4,30,8,4,0,0,1,,4,S,0,S,15,0.766048,0.025031,0.019175
4,31,7,4,0,0,1,,3,S,0,S,17,0.762149,0.034722,0.026463
4,32,7,3,0,0,1,,4,S,0,S,16,0.780539,0.0169,0.013191
4,33,5,1,0,0,1,,4,S,0,S,14,0.767036,0.020437,0.015676
4,34,6,8,0,0,1,,2,S,0,S,21,0.010251,0.794437,0.008144
4,35,3,5,0,0,1,,2,S,0,S,18,0.013188,0.791446,0.010438
4,36,7,8,0,0,1,,1,S,0,S,21,0.019997,0.784715,0.015692
4,37,3,7,0,0,1,,4,S,0,S,15,0.025672,0.765385,0.019649
4,38,9,3,0,0,1,,6,S,0,S,14,0.754689,0.029208,0.022043
4,39,8,7,0,0,1,,1,S,0,S,22,0.768596,0.032192,0.024743
4,40,2,1,0,0,1,,1,S,0,S,17,0.764382,0.031588,0.024145
4,41,3,4,0,0,1,,1,S,0,S,22,0.034246,0.768642,0.026323
4,42,2,7,0,0,1,,5,S,0,S,14,0,0.796662,0
4,43,1,4,0,0,1,,3,S,0,S,15,0,0.797484,0
4,44,5,2,0,0,1,,3,S,0,S,15,0.757919,0.033093,0.025082
4,45,5,7,0,0,1,,2,S,0,S,16,0.016534,0.782442,0.012937
4,46,1,3,0,0,1,,2,S,0,S,15,0.030335,0.754587,0.02289
4,47,1,6,0,0,1,,5,S,0,S,14,0.001425,0.788177,0.001123
4,48,4,7,0,0,1,,3,S,0,S,16,0.035916,0.756928,0.027186
4,49,9,2,0,0,1,,7,L,0,S,13,0.756828,0.023126,0.017502
4,50,6,5,0,0,1,,1,S,0,S,21,0.760185,0.039498,0.030026
4,51,9,5,0,0,1,,4,S,0,S,16,0.761005,0.032776,0.024942
4,52,5,4,0,0,1,,1,S,0,S,23,0.766796,0.037589,0.028823
4,53,4,3,0,0,1,,1,S,0,S,17,0.752607,0.041256,0.031049
4,54,7,1,0,0,1,,6,S,0,S,13,0.752128,0.025965,0.019529
4,55,6,9,0,0,1,,3,S,0,S,15,0.03127,0.754683,0.023599
4,56,4,1,0,0,1,,3,S,0,S,14,0.777567,0.011839,0.009206
4,57,9,6,0,0,1,,3,S,0,S,17,0.787166,0.013188,0.010381
4,58,5,6,0,0,1,,1,S,0,S,19,0.018155,0.786881,0.014285
4,59,7,2,0,0,1,,5,S,0,S,14,0.762485,0.024835,0.018937
4,60,1,5,0,0,1,,4,S,0,S,14,0.006158,0.783376,0.004824
4,61,5,9,0,0,1,,4,S,0,S,14,0.023174,0.763531,0.017694
4,62,4,5,0,0,1,,1,S,0,S,22,0.020698,0.787182,0.016293
4,63,6,4,0,0,1,,2,S,0,S,18,0.797584,0.006453,0.005147
4,64,1,8,0,0,1,,7,L,0,S,13,0.019138,0.757919,0.014505
4,65,2,6,0,0,1,,4,S,0,S,15,0.001779,0.79804,0.001419
4,66,1,9,0,0,1,,8,L,0,S,12,0.016972,0.751199,0.01275
4,67,9,7,0,0,1,,2,S,0,S,22,0.795125,0.011408,0.009071
4,68,9,8,0,0,1,,1,S,0,S,19,0.784084,0.017832,0.013982
4,69,8,9,0,0,1,,1,S,0,S,18,0.017148,0.781559,0.013402
4,70,7,9,0,0,1,,2,S,0,S,15,0.032121,0.755852,0.024279
4,71,2,3,0,0,1,,1,S,0,S,17,0.0358,0.76056,0.027228
4,72,6,2,0,0,1,,4,S,0,S,14,0.755989,0.028146,0.021278
5,1,2,8,0,0,1,,6,S,0,S,13,0.011637,0.77374,0.009004
5,2,9,6,0,0,1,,3,S,0,S,16,0.759272,0.033205,0.025211
5,3,1,2,0,0,1,,1,S,0,S,17,0.005323,0.795637,0.004235
5,4,2,6,0,0,1,,4,S,0,S,14,0.011935,0.778317,0.009289
5,5,9,3,0,0,1,,6,S,0,S,14,0.799924,0,0
5,6,3,4,0,0,1,,1,S,0,S,21,0.013939,0.789166,0.011
5,7,1,6,0,0,1,,5,S,0,S,14,0,0.797564,0
5,8,7,6,0,0,1,,1,S,0,S,18,0.764686,0.033345,0.025498
5,9,3,9,0,0,1,,6,S,0,S,14,0.012749,0.775106,0.009882
5,10,5,6,0,0,1,,1,S,0,S,19,0.034766,0.764073,0.026563
5,11,8,4,0,0,1,,4,S,0,S,16,0.787654,0.010264,0.008084
5,12,6,5,0,0,1,,1,S,0,S,21,0.762332,0.035156,0.026801
5,13,5,8,0,0,1,,3,S,0,S,16,0.011885,0.78835,0.00937
5,14,5,7,0,0,1,,2,S,0,S,17,0.017622,0.779785,0.013742
5,15,8,2,0,0,1,,6,S,0,S,14,0.777985,0.013075,0.010172
5,16,6,2,0,0,1,,4,S,0,S,15,0.760965,0.028288,0.021527
5,17,1,4,0,0,1,,3,S,0,S,15,0,0.798015,0
5,18,1,5,0,0,1,,4,S,0,S,14,0.01691,0.768096,0.012988
5,19,3,7,0,0,1,,4,S,0,S,15,0.031732,0.754744,0.023949
5,20,3,2,0,0,1,,1,S,0,S,18,0.78142,0.019456,0.015203
5,21,2,3,0,0,1,,1,S,0,S,17,0.0408,0.753798,0.030755
5,22,9,7,0,0,1,,2,S,0,S,18,0.75573,0.037953,0.028682
5,23,8,1,0,0,1,,7,L,0,S,13,0.785358,0.0029,0.002277
5,24,7,9,0,0,1,,2,S,0,S,18,0.009728,0.792613,0.007711
5,25,3,6,0,0,1,,3,S,0,S,17,0.006134,0.796146,0.004883
5,26,5,2,0,0,1,,3,S,0,S,16,0.781236,0.016291,0.012727
5,27,4,2,0,0,1,,2,S,0,S,19,0.790359,0.014675,0.011598
5,28,1,7,0,0,1,,6,S,0,S,13,0.013165,0.766292,0.010088
5,29,3,5,0,0,1,,2,S,0,S,18,0.040556,0.7526,0.030522
5,30,8,5,0,0,1,,3,S,0,S,16,0.751927,0.038525,0.028968
5,31,4,6,0,0,1,,2,S,0,S,16,0.022953,0.773486,0.017754
5,32,7,1,0,0,1,,6,S,0,S,13,0.78367,0.00369,0.002892
5,33,4,5,0,0,1,,1,S,0,S,18,0.009036,0.793968,0.007174
5,34,6,9,0,0,1,,3,S,0,S,15,0.031099,0.755397,0.023492
5,35,3,8,0,0,1,,5,S,0,S,15,0.004174,0.794142,0.003315
5,36,6,3,0,0,1,,3,S,0,S,15,0.752116,0.035891,0.026994
5,37,8,7,0,0,1,,1,S,0,S,24,0.790471,0.015406,0.012178
5,38,7,5,0,0,1,,2,S,0,S,17,0.796717,0.004947,0.003941
5,39,5,4,0,0,1,,1,S,0,S,21,0.759714,0.037845,0.028751
5,40,6,7,0,0,1,,1,S,0,S,18,0.028002,0.767363,0.021488
5,41,1,3,0,0,1,,2,S,0,S,16,0.02861,0.764307,0.021867
5,42,4,8,0,0,1,,4,S,0,S,14,0.029466,0.757843,0.022331
5,43,3,1,0,0,1,,2,S,0,S,15,0.788228,0.008019,0.006321
5,44,4,9,0,0,1,,5,S,0,S,14,0.004264,0.787456,0.003358
5,45,2,9,0,0,1,,7,L,0,S,13,0,0.791522,0
5,46,6,4,0,0,1,,2,S,0,S,19,0.782996,0.016818,0.013168
5,47,9,5,0,0,1,,4,S,0,S,15,0.757743,0.030032,0.022757
5,48,7,8,0,0,1,,1,S,0,S,21,0.046841,0.753168,0.035279
5,49,7,4,0,0,1,,3,S,0,S,16,0.784502,0.012155,0.009536
5,50,9,2,0,0,1,,7,L,0,S,13,0.750592,0.027947,0.020976
5,51,2,5,0,0,1,,3,S,0,S,15,0.001441,0.794876,0.001145
5,52,1,8,0,0,1,,7,L,0,S,13,0,0.787677,0
5,53,7,3,0,0,1,,4,S,0,S,14,0.770588,0.01894,0.014595
5,54,4,3,0,0,1,,1,S,0,S,19,0.759101,0.040385,0.030657
5,55,2,7,0,0,1,,5,S,0,S,13,0.026761,0.750113,0.020074
5,56,5,1,0,0,1,,4,S,0,S,14,0.78013,0.010974,0.008561
5,57,8,6,0,0,1,,2,S,0,S,18,0.770069,0.029716,0.022884
5,58,7,2,0,0,1,,5,S,0,S,14,0.775817,0.014209,0.011024
5,59,4,7,0,0,1,,3,S,0,S,15,0.018478,0.773287,0.014289
5,60,5,9,0,0,1,,4,S,0,S,15,0.009393,0.784657,0.00737
5,61,2,4,0,0,1,,2,S,0,S,15,0.020367,0.769989,0.015683
