ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
3,4,1,2,0,0,1,,1,S,0,S,14,0.006788,0.753015,0.005112
3,5,9,6,0,0,1,,3,S,0,S,15,0.79799,0,0
3,6,8,6,0,0,1,,2,S,0,S,16,0.785261,0,0
3,7,4,2,0,0,1,,2,S,0,S,14,0.79074,0,0
3,8,6,3,0,0,1,,3,S,0,S,13,0.777371,0,0
3,9,2,6,0,0,1,,4,S,0,S,12,0,0.771531,0
3,10,6,1,0,0,1,,5,S,0,S,11,0.77329,0,0
3,11,2,9,0,0,1,,7,L,0,S,11,0,0.785134,0
3,12,1,6,0,0,1,,5,S,0,S,11,0,0.782415,0
3,13,1,5,0,0,1,,4,S,0,S,12,0,0.802378,0
3,14,9,5,0,0,1,,4,S,0,S,13,0.790692,0,0
3,15,7,2,0,0,1,,5,S,0,S,11,0.756991,0,0
3,16,9,1,0,0,1,,8,L,0,S,10,0.751628,0,0
3,17,2,4,0,0,1,,2,S,0,S,14,0,0.790821,0
3,18,7,8,0,0,1,,1,S,0,S,18,0.01919,0.75479,0.014485
3,19,1,8,0,0,1,,7,L,0,S,10,0,0.750134,0
3,20,9,4,0,0,1,,5,S,0,S,12,0.753278,0.004003,0.003016
3,21,3,8,0,0,1,,5,S,0,S,12,0,0.78717,0
3,22,2,8,0,0,1,,6,S,0,S,11,0,0.760521,0
3,23,5,8,0,0,1,,3,S,0,S,13,0.008106,0.750875,0.006086
3,24,3,7,0,0,1,,4,S,0,S,12,0.000837,0.755074,0.000632
3,25,8,4,0,0,1,,4,S,0,S,13,0.778984,0,0
3,26,3,1,0,0,1,,2,S,0,S,13,0.786282,0,0
3,27,7,1,0,0,1,,6,S,0,S,11,0.793803,0,0
3,28,2,5,0,0,1,,3,S,0,S,13,0.003332,0.758607,0.002528
3,29,9,3,0,0,1,,6,S,0,S,12,0.800165,0,0
3,30,8,2,0,0,1,,6,S,0,S,11,0.765607,0,0
3,31,8,1,0,0,1,,7,L,0,S,11,0.799916,0,0
3,32,4,8,0,0,1,,4,S,0,S,12,0,0.762706,0
3,33,6,7,0,0,1,,1,S,0,S,17,0.014297,0.763598,0.010917
3,34,9,7,0,0,1,,2,S,0,S,16,0.794366,0,0
3,35,8,9,0,0,1,,1,S,0,S,15,0.015131,0.752605,0.011388
3,36,6,2,0,0,1,,4,S,0,S,12,0.78491,0,0
3,37,8,7,0,0,1,,1,S,0,S,18,0.79334,0,0
3,38,5,1,0,0,1,,4,S,0,S,12,0.802823,0,0
3,39,5,9,0,0,1,,4,S,0,S,13,0,0.802414,0
3,40,1,4,0,0,1,,3,S,0,S,12,0,0.794576,0
3,41,7,4,0,0,1,,3,S,0,S,13,0.761896,0.000433,0.00033
3,42,4,9,0,0,1,,5,S,0,S,12,0,0.797927,0
3,43,6,4,0,0,1,,2,S,0,S,15,0.786028,0,0
3,44,7,6,0,0,1,,1,S,0,S,17,0.785601,0,0
3,45,1,9,0,0,1,,8,L,0,S,10,0,0.766945,0
3,46,6,5,0,0,1,,1,S,0,S,16,0.794937,0,0
3,47,1,7,0,0,1,,6,S,0,S,11,0,0.795633,0
3,48,2,1,0,0,1,,1,S,0,S,14,0.787079,0,0
3,49,2,7,0,0,1,,5,S,0,S,12,0,0.792575,0
3,50,4,6,0,0,1,,2,S,0,S,14,0,0.792934,0
3,51,5,4,0,0,1,,1,S,0,S,18,0.793108,0,0
3,52,4,7,0,0,1,,3,S,0,S,13,0,0.776709,0
3,53,8,3,0,0,1,,5,S,0,S,12,0.779737,0,0
3,54,3,4,0,0,1,,1,S,0,S,15,0.015727,0.751673,0.011822
3,55,5,2,0,0,1,,3,S,0,S,13,0.800857,0,0
3,56,7,3,0,0,1,,4,S,0,S,12,0.768013,0,0
3,57,5,6,0,0,1,,1,S,0,S,16,0.007894,0.763218,0.006025
3,58,3,5,0,0,1,,2,S,0,S,15,0,0.783955,0
3,59,3,9,0,0,1,,6,S,0,S,11,0,0.759901,0
3,60,9,2,0,0,1,,7,L,0,S,11,0.781325,0,0
3,61,5,3,0,0,1,,2,S,0,S,14,0.768475,0,0
3,62,4,3,0,0,1,,1,S,0,S,17,0.765684,0.010366,0.007937
3,63,3,6,0,0,1,,3,S,0,S,13,0,0.781561,0
3,64,5,7,0,0,1,,2,S,0,S,15,0,0.783023,0
3,65,7,5,0,0,1,,2,S,0,S,14,0.790643,0,0
3,66,7,9,0,0,1,,2,S,0,S,15,0,0.781635,0
3,67,9,8,0,0,1,,1,S,0,S,21,0.773933,0.010431,0.008073
3,68,4,5,0,0,1,,1,S,0,S,17,0,0.786341,0
3,69,2,3,0,0,1,,1,S,0,S,16,0.017983,0.753477,0.013549
3,70,8,5,0,0,1,,3,S,0,S,13,0.759419,0.002133,0.00162
3,71,1,3,0,0,1,,2,S,0,S,13,0,0.799883,0
3,72,4,1,0,0,1,,3,S,0,S,12,0.766565,0,0
4,1,5,9,0,0,1,,4,S,0,S,13,0,0.771579,0
4,2,1,5,0,0,1,,4,S,0,S,11,0,0.75658,0
4,3,1,2,0,0,1,,1,S,0,S,14,0,0.79212,0
4,4,3,6,0,0,1,,3,S,0,S,13,0,0.771203,0
4,5,4,8,0,0,1,,4,S,0,S,13,0,0.782694,0
4,6,7,5,0,0,1,,2,S,0,S,14,0.75877,0.008425,0.006393
4,7,6,1,0,0,1,,5,S,0,S,11,0.765702,0,0
4,8,7,4,0,0,1,,3,S,0,S,13,0.782838,0,0
4,9,9,5,0,0,1,,4,S,0,S,12,0.762065,0,0
4,10,2,4,0,0,1,,2,S,0,S,14,0,0.780495,0
4,11,5,2,0,0,1,,3,S,0,S,13,0.783578,0,0
4,12,8,2,0,0,1,,6,S,0,S,11,0.760218,0,0
4,13,6,2,0,0,1,,4,S,0,S,12,0.760746,0,0
4,14,6,8,0,0,1,,2,S,0,S,14,0.013524,0.751545,0.010164
4,15,4,2,0,0,1,,2,S,0,S,14,0.788786,0,0
4,16,5,1,0,0,1,,4,S,0,S,12,0.802908,0,0
4,17,8,9,0,0,1,,1,S,0,S,20,0.008513,0.769261,0.006549
4,18,9,1,0,0,1,,8,L,0,S,10,0.7664,0,0
4,19,7,9,0,0,1,,2,S,0,S,16,0.019738,0.750344,0.01481
4,20,7,1,0,0,1,,6,S,0,S,11,0.793,0,0
4,21,8,6,0,0,1,,2,S,0,S,15,0.769099,0,0
4,22,7,3,0,0,1,,4,S,0,S,12,0.767993,0,0
4,23,2,8,0,0,1,,6,S,0,S,11,0,0.764592,0
4,24,1,4,0,0,1,,3,S,0,S,12,0,0.772564,0
4,25,6,7,0,0,1,,1,S,0,S,16,0.006107,0.770295,0.004704
4,26,3,5,0,0,1,,2,S,0,S,14,0,0.775364,0
4,27,5,6,0,0,1,,1,S,0,S,17,0,0.789199,0
4,28,7,8,0,0,1,,1,S,0,S,19,0.000624,0.779416,0.000487
4,29,8,7,0,0,1,,1,S,0,S,17,0.775493,0.001294,0.001004
4,30,4,6,0,0,1,,2,S,0,S,15,0,0.783901,0
4,31,3,2,0,0,1,,1,S,0,S,16,0.767085,0.007133,0.005472
4,32,5,3,0,0,1,,2,S,0,S,14,0.774944,0,0
4,33,2,9,0,0,1,,7,L,0,S,11,0,0.776678,0
4,34,9,2,0,0,1,,7,L,0,S,11,0.793664,0,0
4,35,3,4,0,0,1,,1,S,0,S,17,0.004577,0.770285,0.003526
4,36,4,3,0,0,1,,1,S,0,S,15,0.753804,0.010687,0.008056
