ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
22,36,3,8,0,0,1,,5,S,0,S,11,0.008605,0.75239,0.006474
22,37,8,4,0,0,1,,4,S,0,S,12,0.792036,0,0
22,38,6,9,0,0,1,,3,S,0,S,14,0,0.792792,0
22,39,4,9,0,0,1,,5,S,0,S,12,0,0.80443,0
22,40,4,1,0,0,1,,3,S,0,S,12,0.77884,0,0
22,41,3,4,0,0,1,,1,S,0,S,16,0.012149,0.777729,0.009449
22,42,3,2,0,0,1,,1,S,0,S,16,0.77932,0.009795,0.007633
22,43,6,3,0,0,1,,3,S,0,S,12,0.767855,0.002044,0.00157
22,44,4,8,0,0,1,,4,S,0,S,12,0,0.774196,0
22,45,1,5,0,0,1,,4,S,0,S,11,0,0.764662,0
22,46,6,1,0,0,1,,5,S,0,S,11,0.795238,0,0
22,47,4,6,0,0,1,,2,S,0,S,14,0,0.785323,0
22,48,9,1,0,0,1,,8,L,0,S,10,0.76495,0,0
22,49,7,9,0,0,1,,2,S,0,S,14,0.013411,0.771074,0.010341
22,50,6,8,0,0,1,,2,S,0,S,15,0.023936,0.762543,0.018252
22,51,5,1,0,0,1,,4,S,0,S,11,0.767911,0,0
22,52,4,7,0,0,1,,3,S,0,S,13,0,0.803775,0
22,53,5,2,0,0,1,,3,S,0,S,12,0.757778,0.010223,0.007746
22,54,6,2,0,0,1,,4,S,0,S,12,0.800383,0,0
22,55,2,9,0,0,1,,7,L,0,S,11,0,0.807212,0
22,56,7,8,0,0,1,,1,S,0,S,16,0.018104,0.773175,0.013998
22,57,5,6,0,0,1,,1,S,0,S,17,0.026021,0.763212,0.019859
22,58,8,3,0,0,1,,5,S,0,S,11,0.769528,0,0
22,59,2,5,0,0,1,,3,S,0,S,12,0.006015,0.762596,0.004587
22,60,3,9,0,0,1,,6,S,0,S,11,0,0.776707,0
22,61,5,8,0,0,1,,3,S,0,S,13,0.016158,0.762351,0.012318
22,62,1,2,0,0,1,,1,S,0,S,14,0,0.784642,0
22,63,9,2,0,0,1,,7,L,0,S,11,0.788548,0,0
22,64,7,4,0,0,1,,3,S,0,S,13,0.777729,0.001568,0.00122
22,65,7,6,0,0,1,,1,S,0,S,17,0.762285,0.025741,0.019622
22,66,8,5,0,0,1,,3,S,0,S,13,0.793002,0,0
22,67,3,7,0,0,1,,4,S,0,S,12,0,0.79136,0
22,68,5,4,0,0,1,,1,S,0,S,15,0.770932,0.015439,0.011903
22,69,1,3,0,0,1,,2,S,0,S,13,0,0.78384,0
22,70,5,7,0,0,1,,2,S,0,S,14,0.007688,0.775763,0.005964
22,71,9,3,0,0,1,,6,S,0,S,11,0.765661,0,0
22,72,2,6,0,0,1,,4,S,0,S,12,0,0.794731,0
23,1,3,5,0,0,1,,2,S,0,S,14,0,0.798673,0
23,2,1,9,0,0,1,,8,L,0,S,10,0,0.778099,0
23,3,1,8,0,0,1,,7,L,0,S,10,0,0.758794,0
23,4,8,4,0,0,1,,4,S,0,S,12,0.759717,0.007467,0.005673
23,5,5,1,0,0,1,,4,S,0,S,11,0.761295,0,0
23,6,8,5,0,0,1,,3,S,0,S,13,0.764282,0.012411,0.009486
23,7,1,2,0,0,1,,1,S,0,S,14,0.006825,0.774664,0.005287
23,8,8,2,0,0,1,,6,S,0,S,11,0.788041,0,0
23,9,3,2,0,0,1,,1,S,0,S,15,0.764631,0.017597,0.013456
23,10,7,4,0,0,1,,3,S,0,S,13,0.773276,0.003936,0.003044
23,11,6,2,0,0,1,,4,S,0,S,12,0.793287,0,0
23,12,6,7,0,0,1,,1,S,0,S,16,0.016768,0.767917,0.012877
23,13,5,2,0,0,1,,3,S,0,S,12,0.755755,0.010745,0.00812
23,14,2,4,0,0,1,,2,S,0,S,13,0.012791,0.757104,0.009684
23,15,5,4,0,0,1,,1,S,0,S,17,0.785429,0.003292,0.002585
23,16,3,9,0,0,1,,6,S,0,S,11,0,0.773875,0
23,17,5,7,0,0,1,,2,S,0,S,14,0.012156,0.764549,0.009294
23,18,7,8,0,0,1,,1,S,0,S,17,0.024065,0.766682,0.01845
23,19,2,5,0,0,1,,3,S,0,S,12,0.005001,0.763186,0.003817
23,20,7,3,0,0,1,,4,S,0,S,12,0.763305,0.007732,0.005902
23,21,4,9,0,0,1,,5,S,0,S,12,0,0.796826,0
23,22,3,7,0,0,1,,4,S,0,S,12,0,0.773747,0
23,23,9,8,0,0,1,,1,S,0,S,19,0.754785,0.033691,0.025429
23,24,7,6,0,0,1,,1,S,0,S,15,0.75069,0.032405,0.024326
23,25,5,6,0,0,1,,1,S,0,S,18,0,0.796184,0
23,26,2,3,0,0,1,,1,S,0,S,14,0.020062,0.756793,0.015183
23,27,3,6,0,0,1,,3,S,0,S,13,0.001175,0.776904,0.000913
23,28,6,1,0,0,1,,5,S,0,S,11,0.786851,0,0
23,29,2,9,0,0,1,,7,L,0,S,11,0,0.805179,0
23,30,7,9,0,0,1,,2,S,0,S,14,0.011825,0.77141,0.009122
23,31,6,3,0,0,1,,3,S,0,S,13,0.767561,0.009117,0.006998
23,32,6,8,0,0,1,,2,S,0,S,15,0,0.798758,0
23,33,5,3,0,0,1,,2,S,0,S,14,0.750326,0.025269,0.01896
23,34,1,5,0,0,1,,4,S,0,S,11,0,0.770968,0
23,35,8,9,0,0,1,,1,S,0,S,16,0.018687,0.769438,0.014378
23,36,9,6,0,0,1,,3,S,0,S,14,0.79887,0,0
