ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
5,2,1,8,2,8,1,C,7,L,6,S,7,0.154418,0.852969,0.131714
5,3,8,9,2,8,1,C,1,S,6,S,9,0.283241,0.799019,0.226315
5,4,1,2,2,8,1,C,1,S,6,S,8,0.234707,0.805519,0.189061
5,5,9,2,2,8,1,I,7,L,6,S,11,0.763626,0.512815,0.391599
5,6,9,8,8,2,1,C,1,S,6,S,9,0.803002,0.27923,0.224223
5,7,8,1,2,8,1,I,7,L,6,S,10,0.757514,0.479749,0.363417
5,8,9,2,8,2,1,C,7,L,6,S,7,0.82742,0.172034,0.142345
5,9,8,1,8,2,1,C,7,L,6,S,7,0.858234,0.151513,0.130033
5,10,2,9,2,8,1,C,7,L,6,S,7,0.16621,0.833312,0.138505
5,11,9,8,2,8,0,I,1,S,6,S,11,0.420118,0.757238,0.31813
5,12,2,9,8,2,1,I,7,L,6,S,11,0.507666,0.769991,0.390898
5,13,1,2,8,2,1,I,1,S,6,S,17,0.62336,0.756337,0.47147
5,14,2,1,2,8,1,I,1,S,6,S,17,0.751051,0.623549,0.468317
5,15,2,1,8,2,1,C,1,S,6,S,8,0.803298,0.233292,0.187403
5,16,1,8,8,2,1,I,7,L,6,S,10,0.48387,0.752581,0.364151
6,1,9,2,8,2,1,C,7,L,6,S,7,0.809367,0.184069,0.148979
6,2,8,9,2,8,1,C,1,S,6,S,9,0.275884,0.809756,0.223399
6,3,8,1,8,2,1,C,7,L,6,S,7,0.854614,0.15442,0.131969
6,4,8,9,8,2,0,I,1,S,6,S,13,0.754538,0.50655,0.382211
6,5,1,8,8,2,1,I,7,L,6,S,10,0.477857,0.755628,0.361082
6,6,2,9,8,2,1,I,7,L,6,S,11,0.505176,0.772878,0.390439
6,7,2,9,2,8,1,C,7,L,6,S,7,0.176867,0.820554,0.145129
6,8,2,1,2,8,1,I,1,S,6,S,15,0.754771,0.598123,0.451445
6,9,9,8,8,2,1,C,1,S,6,S,9,0.771073,0.310501,0.239419
6,10,9,2,2,8,1,I,7,L,6,S,11,0.758044,0.510992,0.387355
6,11,1,2,2,8,1,C,1,S,6,S,8,0.23087,0.803528,0.18551
6,12,1,2,8,2,1,I,1,S,6,S,17,0.60945,0.767106,0.467513
6,13,1,8,2,8,1,C,7,L,6,S,7,0.160737,0.841407,0.135245
6,14,8,1,2,8,1,I,7,L,6,S,10,0.767506,0.466863,0.35832
6,15,9,8,2,8,0,I,1,S,6,S,10,0.377002,0.751792,0.283427
6,16,2,1,8,2,1,C,1,S,6,S,8,0.831404,0.215205,0.178923
7,1,1,2,2,8,1,C,1,S,6,S,8,0.201909,0.848043,0.171227
7,2,2,9,2,8,1,C,7,L,6,S,7,0.163852,0.839978,0.137632
7,3,2,1,2,8,1,I,1,S,6,S,17,0.759984,0.619453,0.470774
7,4,9,8,8,2,1,C,1,S,6,S,9,0.775995,0.310952,0.241297
7,5,9,2,8,2,1,C,7,L,6,S,7,0.814602,0.181368,0.147742
7,6,8,9,2,8,1,C,1,S,6,S,9,0.252237,0.842508,0.212512
7,7,8,9,8,2,1,I,1,S,6,S,21,0.64657,0.7516,0.485962
7,8,8,1,2,8,1,I,7,L,6,S,10,0.75619,0.484748,0.366562
7,9,8,1,8,2,1,C,7,L,6,S,7,0.85582,0.155277,0.132889
7,10,1,8,2,8,1,C,7,L,6,S,7,0.146164,0.869465,0.127085
7,11,1,2,8,2,1,I,1,S,6,S,15,0.600923,0.755131,0.453775
7,12,9,2,2,8,1,I,7,L,6,S,11,0.750561,0.52504,0.394074
7,13,9,8,2,8,0,I,1,S,6,S,10,0.368713,0.769916,0.283879
7,14,2,1,8,2,1,C,1,S,6,S,8,0.809836,0.230152,0.186386
7,15,1,8,8,2,1,I,7,L,6,S,10,0.472634,0.769269,0.363583
7,16,2,9,8,2,1,I,7,L,6,S,11,0.503333,0.776203,0.390689
8,1,8,1,8,2,1,C,7,L,6,S,7,0.846065,0.160352,0.135668
8,2,2,1,2,8,1,I,1,S,6,S,18,0.752233,0.632931,0.476112
8,3,9,8,2,8,1,I,1,S,6,S,22,0.756433,0.643242,0.486569
8,4,1,2,2,8,1,C,1,S,6,S,8,0.224204,0.817369,0.183258
8,5,8,1,2,8,1,I,7,L,6,S,11,0.783383,0.500854,0.392361
8,6,9,2,2,8,1,I,7,L,6,S,11,0.760479,0.51647,0.392765
8,7,2,1,8,2,1,C,1,S,6,S,8,0.784771,0.24983,0.196059
8,8,1,8,2,8,1,C,7,L,6,S,7,0.152382,0.857098,0.130606
8,9,8,9,2,8,1,C,1,S,6,S,9,0.29763,0.784986,0.233636
8,10,9,2,8,2,1,C,7,L,6,S,7,0.824665,0.173432,0.143023
8,11,2,9,2,8,1,C,7,L,6,S,7,0.170267,0.829769,0.141282
8,12,1,8,8,2,1,I,7,L,6,S,10,0.481053,0.755494,0.363433
8,13,8,9,8,2,0,I,1,S,6,S,10,0.754584,0.376785,0.284316
8,14,2,9,8,2,1,I,7,L,6,S,11,0.511535,0.76504,0.391344
8,15,1,2,8,2,1,I,1,S,6,S,17,0.613931,0.765029,0.469675
8,16,9,8,8,2,1,C,1,S,6,S,9,0.828278,0.260962,0.216149
9,1,1,8,2,8,1,C,7,L,6,S,7,0.146269,0.866759,0.12678
9,2,1,2,2,8,1,C,1,S,6,S,8,0.212798,0.830341,0.176695
9,3,2,9,8,2,1,I,7,L,6,S,11,0.51314,0.767071,0.393615
9,4,1,8,8,2,1,I,7,L,6,S,10,0.474387,0.765712,0.363244
9,5,2,9,2,8,1,C,7,L,6,S,7,0.172721,0.830756,0.143489
9,6,8,9,8,2,0,I,1,S,6,S,12,0.760333,0.471201,0.35827
9,7,9,2,2,8,1,I,7,L,6,S,11,0.761123,0.514891,0.391895
9,8,9,2,8,2,1,C,7,L,6,S,7,0.825807,0.171634,0.141737
9,9,8,1,8,2,1,C,7,L,6,S,7,0.857547,0.154819,0.132765
9,10,1,2,8,2,1,I,1,S,6,S,16,0.609483,0.757192,0.461495
9,11,2,1,2,8,1,I,1,S,6,S,16,0.75291,0.618323,0.465542
9,12,8,9,2,8,1,C,1,S,6,S,9,0.273296,0.821417,0.22449
9,13,9,8,2,8,0,I,1,S,6,S,10,0.375666,0.757169,0.284443
9,14,8,1,2,8,1,I,7,L,6,S,10,0.757425,0.484035,0.36662
9,15,9,8,8,2,1,C,1,S,6,S,9,0.781924,0.299808,0.234427
9,16,2,1,8,2,1,C,1,S,6,S,8,0.821903,0.223743,0.183895
10,1,2,1,2,8,1,I,1,S,6,S,16,0.76001,0.610933,0.464315
10,2,8,1,8,2,1,C,7,L,6,S,7,0.861964,0.149914,0.12922
10,3,9,2,8,2,1,C,7,L,6,S,7,0.836845,0.166311,0.139177
10,4,2,9,8,2,1,I,7,L,6,S,11,0.510949,0.767048,0.391922
10,5,1,8,8,2,1,I,7,L,6,S,10,0.476756,0.762974,0.363753
10,6,1,2,8,2,1,I,1,S,6,S,17,0.625179,0.752122,0.470211
10,7,8,9,8,2,0,I,1,S,6,S,10,0.756223,0.377353,0.285363
10,8,2,1,8,2,1,C,1,S,6,S,8,0.825658,0.219587,0.181304
