ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,14,1,2,9,8,1,I,1,S,1,S,12,0.396515,0.786127,0.311711
2,15,1,8,1,2,1,C,7,L,1,S,10,0.338093,0.799105,0.270172
2,16,1,9,1,9,1,C,8,L,8,L,9,0.26303,0.856122,0.225186
2,17,9,1,8,1,1,C,8,L,7,L,9,0.848975,0.264393,0.224463
2,18,9,8,8,2,1,C,1,S,6,S,10,0.763543,0.363104,0.277246
2,19,8,2,8,2,1,C,6,S,6,S,9,0.773661,0.320673,0.248092
2,20,2,8,9,2,1,I,6,S,7,L,16,0.584971,0.769566,0.450174
2,21,2,1,8,9,1,I,1,S,1,S,16,0.778218,0.453562,0.35297
2,22,9,8,9,1,1,C,1,S,8,L,10,0.829421,0.3183,0.264005
2,23,8,1,9,8,1,C,7,L,1,S,10,0.754639,0.386407,0.291598
2,24,2,1,2,8,0,I,1,S,6,S,14,0.488167,0.765015,0.373455
2,25,1,9,9,8,1,I,8,L,1,S,10,0.328596,0.821732,0.270018
2,26,2,8,1,2,1,C,6,S,1,S,11,0.349771,0.817556,0.285958
2,27,9,2,1,2,1,I,7,L,1,S,12,0.790556,0.433067,0.342364
2,28,8,1,2,8,1,I,7,L,6,S,13,0.774609,0.524363,0.406176
2,29,2,1,2,1,1,C,1,S,1,S,11,0.765769,0.391825,0.300047
2,30,9,8,1,9,1,I,1,S,8,L,20,0.765825,0.63897,0.48934
2,31,8,9,9,8,1,I,1,S,1,S,16,0.435546,0.794042,0.345842
2,32,9,2,9,2,1,C,7,L,7,L,9,0.766611,0.326392,0.250215
2,33,8,9,8,9,1,C,1,S,1,S,18,0.457457,0.778167,0.355978
2,34,9,2,8,9,1,I,7,L,1,S,11,0.803821,0.370754,0.29802
2,35,2,9,8,2,1,I,7,L,6,S,13,0.523266,0.768594,0.402179
2,36,8,1,8,1,1,C,7,L,7,L,9,0.853932,0.262036,0.223761
2,37,2,8,9,8,1,I,6,S,1,S,11,0.389692,0.772851,0.301174
2,38,2,8,2,8,1,C,6,S,6,S,10,0.320826,0.822424,0.263854
2,39,1,9,1,8,1,C,8,L,7,L,9,0.260767,0.858806,0.223948
2,40,1,2,9,1,1,I,1,S,8,L,20,0.644176,0.763403,0.491766
2,41,1,2,8,1,1,I,1,S,7,L,20,0.642855,0.763319,0.490704
2,42,9,2,9,1,1,C,7,L,8,L,9,0.827369,0.283467,0.234531
