ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
23,36,5,2,0,0,1,,3,S,0,S,17,0.776797,0.023804,0.018491
23,37,3,2,0,0,1,,1,S,0,S,26,0.789203,0.020654,0.0163
23,38,1,4,0,0,1,,3,S,0,S,15,0.023329,0.766796,0.017888
23,39,1,7,0,0,1,,6,S,0,S,15,0.003335,0.793791,0.002648
23,40,5,8,0,0,1,,3,S,0,S,15,0.020562,0.775293,0.015941
23,41,7,2,0,0,1,,5,S,0,S,15,0.775922,0.016882,0.013099
23,42,7,3,0,0,1,,4,S,0,S,16,0.787945,0.01189,0.009368
23,43,4,3,0,0,1,,1,S,0,S,19,0.777321,0.027994,0.02176
23,44,8,1,0,0,1,,7,L,0,S,12,0.761377,0.0137,0.010431
23,45,6,1,0,0,1,,5,S,0,S,13,0.754001,0.026181,0.01974
23,46,4,8,0,0,1,,4,S,0,S,15,0.019978,0.775963,0.015502
23,47,8,3,0,0,1,,5,S,0,S,14,0.768235,0.022651,0.017401
23,48,7,8,0,0,1,,1,S,0,S,17,0.040555,0.753058,0.03054
23,49,3,8,0,0,1,,5,S,0,S,14,0.008069,0.787145,0.006351
23,50,4,9,0,0,1,,5,S,0,S,17,0.015079,0.789088,0.011899
23,51,4,5,0,0,1,,1,S,0,S,24,0.029458,0.773999,0.0228
23,52,7,1,0,0,1,,6,S,0,S,13,0.781046,0.003482,0.00272
23,53,9,4,0,0,1,,5,S,0,S,18,0.792837,0.012214,0.009684
23,54,5,3,0,0,1,,2,S,0,S,19,0.780449,0.025562,0.01995
23,55,7,9,0,0,1,,2,S,0,S,25,0.033989,0.76945,0.026153
23,56,8,6,0,0,1,,2,S,0,S,15,0.758386,0.031255,0.023703
23,57,6,8,0,0,1,,2,S,0,S,15,0.033628,0.758635,0.025512
23,58,9,1,0,0,1,,8,L,0,S,13,0.779675,0.006802,0.005303
23,59,5,7,0,0,1,,2,S,0,S,21,0.035582,0.768312,0.027338
23,60,1,6,0,0,1,,5,S,0,S,15,0.01038,0.782513,0.008122
23,61,8,7,0,0,1,,1,S,0,S,15,0.754076,0.036384,0.027437
23,62,8,9,0,0,0,,1,S,0,S,17,0.755714,0.041193,0.03113
23,63,4,2,0,0,1,,2,S,0,S,17,0.775052,0.025117,0.019467
23,64,3,5,0,0,1,,2,S,0,S,17,0.020074,0.779627,0.01565
23,65,8,4,0,0,1,,4,S,0,S,15,0.779602,0.015601,0.012163
23,66,6,5,0,0,1,,1,S,0,S,26,0.760802,0.04058,0.030873
23,67,6,3,0,0,1,,3,S,0,S,18,0.780641,0.024242,0.018925
23,68,9,5,0,0,1,,4,S,0,S,18,0.754145,0.041335,0.031172
23,69,3,9,0,0,1,,6,S,0,S,15,0.011708,0.787729,0.009223
23,70,6,2,0,0,1,,4,S,0,S,16,0.755193,0.038618,0.029164
23,71,5,6,0,0,1,,1,S,0,S,23,0.019198,0.787365,0.015116
23,72,3,6,0,0,1,,3,S,0,S,17,0.011848,0.790809,0.009369
24,1,7,8,0,0,1,,1,S,0,S,20,0.045109,0.750763,0.033866
24,2,9,2,0,0,1,,7,L,0,S,14,0.793368,0.001116,0.000885
24,3,7,9,0,0,1,,2,S,0,S,18,0.009644,0.793439,0.007652
24,4,8,4,0,0,1,,4,S,0,S,13,0.764402,0.018905,0.014451
24,5,3,8,0,0,1,,5,S,0,S,14,0.032214,0.753397,0.02427
24,6,3,4,0,0,0,,1,S,0,S,18,0.783401,0.020679,0.0162
24,7,6,8,0,0,1,,2,S,0,S,16,0.0231,0.774779,0.017898
24,8,4,5,0,0,1,,1,S,0,S,18,0.015277,0.786399,0.012014
24,9,4,2,0,0,1,,2,S,0,S,18,0.770527,0.024283,0.01871
24,10,2,9,0,0,1,,7,L,0,S,13,0,0.792481,0
24,11,9,3,0,0,1,,6,S,0,S,14,0.779931,0.0123,0.009593
24,12,2,6,0,0,1,,4,S,0,S,15,0,0.798847,0
24,13,9,5,0,0,1,,4,S,0,S,16,0.782892,0.019045,0.01491
24,14,3,9,0,0,1,,6,S,0,S,14,0.008713,0.784505,0.006836
24,15,8,2,0,0,1,,6,S,0,S,13,0.775066,0.008404,0.006514
24,16,3,2,0,0,1,,1,S,0,S,17,0.791302,0.00986,0.007802
24,17,6,1,0,0,1,,5,S,0,S,14,0.794303,0.001702,0.001352
24,18,9,7,0,0,1,,2,S,0,S,20,0.763224,0.041588,0.031741
24,19,5,1,0,0,1,,4,S,0,S,14,0.777789,0.011554,0.008987
24,20,7,4,0,0,1,,3,S,0,S,14,0.775306,0.014326,0.011107
24,21,5,3,0,0,1,,2,S,0,S,16,0.791918,0.005675,0.004494
24,22,2,4,0,0,1,,2,S,0,S,18,0.037182,0.76144,0.028312
24,23,7,3,0,0,1,,4,S,0,S,14,0.7767,0.01151,0.00894
24,24,8,3,0,0,1,,5,S,0,S,13,0.764979,0.016802,0.012853
24,25,5,2,0,0,1,,3,S,0,S,15,0.765812,0.022318,0.017091
24,26,9,8,0,0,0,,1,S,0,S,20,0.01225,0.796944,0.009763
24,27,1,4,0,0,1,,3,S,0,S,16,0.003079,0.79681,0.002454
24,28,1,7,0,0,1,,6,S,0,S,13,0.0068,0.778837,0.005296
24,29,7,1,0,0,1,,6,S,0,S,13,0.779156,0.006018,0.004689
