ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc,,Size
10,9,7,6,0,0,1,,1,S,0,S,20,0.769601,0.0203,0.015623,,0
10,10,2,3,0,0,1,,1,S,0,S,22,0.00946,0.782909,0.007406,,0
10,11,3,9,0,0,1,,6,S,0,S,14,0.022149,0.752134,0.016659,,0
10,12,9,4,0,0,1,,5,S,0,S,19,0.758386,0.02601,0.019726,,0
10,13,3,8,0,0,1,,5,S,0,S,15,0,0.793568,0,,0
10,14,6,9,0,0,1,,3,S,0,S,20,0.013342,0.779589,0.010401,,0
10,15,7,8,0,0,0,,1,S,0,S,22,0.775807,0.016581,0.012864,,0
10,16,9,6,0,0,1,,3,S,0,S,23,0.768375,0.021869,0.016803,,0
10,17,4,3,0,0,1,,1,S,0,S,20,0.772473,0.014458,0.011169,,0
10,18,3,6,0,0,1,,3,S,0,S,15,0.003198,0.781514,0.002499,,0
10,19,2,7,0,0,1,,5,S,0,S,16,0,0.795083,0,,0
10,20,4,8,0,0,1,,4,S,0,S,17,0,0.791943,0,,0
10,21,5,1,0,0,1,,4,S,0,S,15,0.750128,0.025022,0.018769,,0
10,22,6,3,0,0,1,,3,S,0,S,16,0.764484,0.017441,0.013333,,0
10,23,5,3,0,0,1,,2,S,0,S,22,0.751144,0.035059,0.026335,,0
10,24,8,3,0,0,1,,5,S,0,S,15,0.751753,0.024877,0.018702,,0
10,25,4,5,0,0,1,,1,S,0,S,24,0.011987,0.776259,0.009305,,0
10,26,7,3,0,0,1,,4,S,0,S,15,0.761791,0.015632,0.011908,,0
10,27,6,8,0,0,1,,2,S,0,S,21,0.026546,0.76436,0.020291,,0
10,28,2,9,0,0,1,,7,L,0,S,15,0.00322,0.781366,0.002516,,0
10,29,8,1,0,0,1,,7,L,0,S,14,0.79493,0,0,,0
10,30,7,4,0,0,1,,3,S,0,S,18,0.771266,0.015525,0.011974,,0
10,31,8,4,0,0,1,,4,S,0,S,19,0.785917,0.00654,0.00514,,0
10,32,3,4,0,0,1,,1,S,0,S,16,0,0.797272,0,,0
10,33,7,9,0,0,0,,2,S,0,S,25,0.767727,0.023719,0.01821,,0
10,34,6,2,0,0,1,,4,S,0,S,16,0.795762,0,0,,0
10,35,4,9,0,0,1,,5,S,0,S,16,0.019885,0.761107,0.015134,,0
10,36,5,7,0,0,1,,2,S,0,S,17,0,0.792668,0,,0
10,37,1,3,0,0,1,,2,S,0,S,20,0.012412,0.776441,0.009637,,0
10,38,2,5,0,0,1,,3,S,0,S,18,0.00438,0.784055,0.003434,,0
10,39,9,7,0,0,1,,2,S,0,S,22,0.792199,0.001722,0.001364,,0
10,40,4,6,0,0,1,,2,S,0,S,17,0.016368,0.768452,0.012578,,0
10,41,8,2,0,0,1,,6,S,0,S,15,0.777935,0.006664,0.005184,,0
10,42,5,6,0,0,1,,1,S,0,S,16,0.023753,0.759127,0.018031,,0
10,43,2,4,0,0,1,,2,S,0,S,16,0.01635,0.766838,0.012538,,0
10,44,5,4,0,0,0,,1,S,0,S,17,0.030404,0.751849,0.022859,,0
10,45,1,5,0,0,1,,4,S,0,S,17,0.016111,0.766001,0.012341,,0
10,46,1,7,0,0,1,,6,S,0,S,15,0.017753,0.761112,0.013512,,0
10,47,6,5,0,0,1,,1,S,0,S,18,0.766818,0.018254,0.013998,,0
10,48,8,6,0,0,1,,2,S,0,S,22,0.7877,0.008497,0.006693,,0
10,49,6,4,0,0,1,,2,S,0,S,22,0.785718,0.008338,0.006551,,0
10,50,2,6,0,0,1,,4,S,0,S,15,0.022561,0.756822,0.017075,,0
10,51,4,2,0,0,1,,2,S,0,S,18,0.75783,0.026556,0.020125,,0
10,52,9,2,0,0,1,,7,L,0,S,15,0.766641,0.01324,0.01015,,0
10,53,8,5,0,0,1,,3,S,0,S,17,0.779887,0.006699,0.005224,,0
10,54,1,2,0,0,1,,1,S,0,S,23,0.002107,0.794146,0.001673,,S
10,55,5,9,0,0,1,,4,S,0,S,16,0,0.791713,0,,0
10,56,3,1,0,0,1,,2,S,0,S,17,0.755768,0.0255,0.019272,,0
10,57,9,1,0,0,1,,8,L,0,S,14,0.786666,0,0,,0
10,58,9,5,0,0,1,,4,S,0,S,17,0.762587,0.017926,0.01367,,0
10,59,5,2,0,0,1,,3,S,0,S,20,0.79182,0.003704,0.002933,,0
10,60,8,7,0,0,1,,1,S,0,S,21,0.793197,0.003021,0.002396,,0
10,61,7,5,0,0,1,,2,S,0,S,17,0.795739,0,0,,0
10,62,4,7,0,0,1,,3,S,0,S,17,0.029534,0.751144,0.022184,,0
10,63,3,7,0,0,1,,4,S,0,S,15,0.009511,0.772888,0.007351,,0
10,64,5,8,0,0,1,,3,S,0,S,16,0.008529,0.778522,0.00664,,0
10,65,3,5,0,0,1,,2,S,0,S,17,0.002161,0.784912,0.001697,,0
10,66,9,8,0,0,0,,1,S,0,S,47,0.034994,0.753578,0.02637,,L
10,67,4,1,0,0,1,,3,S,0,S,15,0.764727,0.011629,0.008893,,0
10,68,1,8,0,0,1,,7,L,0,S,15,0.000948,0.7833,0.000743,,0
10,69,1,9,0,0,1,,8,L,0,S,15,0,0.792311,0,,0
10,70,7,2,0,0,1,,5,S,0,S,15,0.786131,0,0,,0
10,71,7,1,0,0,1,,6,S,0,S,14,0.798964,0,0,,0
10,72,8,9,0,0,1,,1,S,0,S,26,0.022609,0.771395,0.01744,,L
11,1,9,1,0,0,1,,8,L,0,S,12,0.752655,0.006752,0.005082,,0
11,2,8,4,0,0,1,,4,S,0,S,21,0.787187,0.005493,0.004324,,0
11,3,4,8,0,0,1,,4,S,0,S,15,0,0.786905,0,,0
11,4,3,5,0,0,1,,2,S,0,S,17,0.000738,0.786283,0.00058,,0
11,5,7,2,0,0,1,,5,S,0,S,14,0.754791,0.020068,0.015147,,0
11,6,5,4,0,0,1,,1,S,0,S,21,0.772164,0.018524,0.014303,,0
11,7,6,1,0,0,1,,5,S,0,S,14,0.754525,0.017445,0.013163,,0
11,8,5,1,0,0,1,,4,S,0,S,14,0.788707,0,0,,0
11,9,7,1,0,0,1,,6,S,0,S,13,0.77076,0.000353,0.000272,,0
11,10,2,9,0,0,1,,7,L,0,S,14,0,0.797799,0,,0
11,11,4,6,0,0,1,,2,S,0,S,16,0.005157,0.780284,0.004024,,0
11,12,9,2,0,0,1,,7,L,0,S,13,0.759673,0.010242,0.007781,,0
11,13,2,5,0,0,1,,3,S,0,S,15,0.018378,0.758842,0.013946,,0
11,14,6,8,0,0,1,,2,S,0,S,16,0,0.789615,0,,0
11,15,9,4,0,0,1,,5,S,0,S,15,0.792851,0,0,,0
11,16,8,1,0,0,1,,7,L,0,S,14,0.788805,0,0,,0
11,17,8,5,0,0,1,,3,S,0,S,21,0.76622,0.022207,0.017016,,0
11,18,1,2,0,0,1,,1,S,0,S,19,0,0.79292,0,,S
11,19,7,3,0,0,1,,4,S,0,S,14,0.763461,0.011344,0.008661,,0
11,20,1,6,0,0,1,,5,S,0,S,14,0.016683,0.75472,0.012591,,0
11,21,3,1,0,0,1,,2,S,0,S,16,0.788988,0,0,,0
11,22,2,7,0,0,1,,5,S,0,S,16,0,0.797482,0,,0
11,23,1,5,0,0,1,,4,S,0,S,15,0.007976,0.770545,0.006146,,0
11,24,6,4,0,0,0,,2,S,0,S,21,0.001707,0.793596,0.001355,,0
11,25,2,1,0,0,1,,1,S,0,S,17,0.766811,0.014728,0.011293,,S
11,26,8,9,0,0,1,,1,S,0,S,17,0,0.793602,0,,L
11,27,5,8,0,0,1,,3,S,0,S,17,0.027949,0.754058,0.021076,,0
11,28,7,6,0,0,1,,1,S,0,S,19,0.767587,0.021066,0.01617,,0
11,29,4,5,0,0,1,,1,S,0,S,17,0.019031,0.765219,0.014563,,0
11,30,1,8,0,0,1,,7,L,0,S,14,0,0.789531,0,,0
11,31,9,6,0,0,1,,3,S,0,S,15,0.751205,0.024764,0.018603,,0
11,32,3,7,0,0,1,,4,S,0,S,17,0.01133,0.772276,0.00875,,0
11,33,7,8,0,0,1,,1,S,0,S,24,0.006002,0.788975,0.004735,,0
11,34,8,2,0,0,1,,6,S,0,S,16,0.794785,0,0,,0
11,35,9,3,0,0,1,,6,S,0,S,13,0.764487,0.004706,0.003598,,0
11,36,1,7,0,0,1,,6,S,0,S,15,0.014111,0.762025,0.010753,,0
11,37,5,2,0,0,1,,3,S,0,S,16,0.793318,0,0,,0
11,38,5,3,0,0,1,,2,S,0,S,15,0.759139,0.017923,0.013606,,0
11,39,8,3,0,0,1,,5,S,0,S,15,0.760341,0.016184,0.012305,,0
11,40,9,5,0,0,1,,4,S,0,S,15,0.789628,0,0,,0
11,41,2,4,0,0,1,,2,S,0,S,15,0.021121,0.7555,0.015957,,0
11,42,3,2,0,0,1,,1,S,0,S,23,0.75428,0.032221,0.024303,,0
11,43,9,7,0,0,1,,2,S,0,S,15,0.794575,0,0,,0
11,44,2,8,0,0,1,,6,S,0,S,14,0,0.783376,0,,0
11,45,6,7,0,0,1,,1,S,0,S,21,0.021847,0.767779,0.016773,,0
11,46,6,2,0,0,1,,4,S,0,S,17,0.762331,0.023122,0.017627,,0
11,47,7,4,0,0,1,,3,S,0,S,17,0.781831,0.006954,0.005437,,0
11,48,7,9,0,0,1,,2,S,0,S,19,0.03115,0.752879,0.023452,,0
11,49,3,4,0,0,1,,1,S,0,S,17,0.005039,0.781057,0.003936,,0
11,50,2,3,0,0,1,,1,S,0,S,22,0.013324,0.775453,0.010332,,0
11,51,6,5,0,0,0,,1,S,0,S,20,0.022922,0.766264,0.017564,,0
11,52,2,6,0,0,1,,4,S,0,S,15,0,0.795622,0,,0
11,53,4,7,0,0,1,,3,S,0,S,18,0,0.794537,0,,0
11,54,6,9,0,0,1,,3,S,0,S,15,0.010259,0.769591,0.007895,,0
11,55,1,9,0,0,1,,8,L,0,S,13,0.012802,0.751791,0.009624,,0
11,56,4,3,0,0,1,,1,S,0,S,19,0.767983,0.018111,0.013909,,0
11,57,4,9,0,0,1,,5,S,0,S,14,0.014956,0.757671,0.011332,,0
11,58,9,8,0,0,1,,1,S,0,S,17,0.769163,0.015175,0.011672,,L
11,59,3,9,0,0,1,,6,S,0,S,14,0.008085,0.764771,0.006184,,0
11,60,3,8,0,0,1,,5,S,0,S,15,0,0.795168,0,,0
11,61,3,6,0,0,1,,3,S,0,S,16,0,0.793381,0,,0
11,62,1,4,0,0,1,,3,S,0,S,15,0.010418,0.767587,0.007997,,0
11,63,5,9,0,0,1,,4,S,0,S,16,0.024841,0.753905,0.018728,,0
11,64,8,6,0,0,0,,2,S,0,S,23,0.003601,0.790476,0.002847,,0
11,65,5,7,0,0,0,,2,S,0,S,21,0.79236,0.001507,0.001194,,0
11,66,1,3,0,0,1,,2,S,0,S,20,0.017218,0.767333,0.013212,,0
11,67,6,3,0,0,1,,3,S,0,S,17,0.787998,0.000468,0.000369,,0
11,68,8,7,0,0,1,,1,S,0,S,20,0.760757,0.025358,0.019291,,0
11,69,4,1,0,0,1,,3,S,0,S,15,0.760832,0.015361,0.011688,,0
11,70,5,6,0,0,1,,1,S,0,S,22,0.014353,0.777899,0.011165,,0
11,71,7,5,0,0,1,,2,S,0,S,17,0.775216,0.012061,0.00935,,0
11,72,4,2,0,0,1,,2,S,0,S,21,0.78941,0.004816,0.003802,,0
12,1,5,7,0,0,1,,2,S,0,S,18,0.01949,0.766616,0.014941,,0
12,2,2,5,0,0,1,,3,S,0,S,16,0.008641,0.779354,0.006735,,0
12,3,8,1,0,0,1,,7,L,0,S,13,0.760664,0.007862,0.005981,,0
12,4,4,2,0,0,1,,2,S,0,S,18,0.768018,0.018669,0.014338,,0
12,5,2,3,0,0,1,,1,S,0,S,18,0.03142,0.752061,0.02363,,0
12,6,8,9,0,0,0,,1,S,0,S,19,0.790057,0.001466,0.001158,,L
12,7,7,4,0,0,1,,3,S,0,S,15,0.779436,0.001272,0.000991,,0
12,8,3,7,0,0,1,,4,S,0,S,17,0.016887,0.769522,0.012995,,0
12,9,6,7,0,0,0,,1,S,0,S,18,0.778272,0.010716,0.00834,,0
12,10,8,6,0,0,1,,2,S,0,S,20,0.761409,0.023929,0.01822,,0
12,11,5,4,0,0,1,,1,S,0,S,24,0.778497,0.01198,0.009326,,0
12,12,2,8,0,0,1,,6,S,0,S,14,0.01796,0.758599,0.013625,,0
12,13,9,7,0,0,1,,2,S,0,S,18,0.794417,0,0,,0
12,14,3,1,0,0,1,,2,S,0,S,17,0.774226,0.013193,0.010214,,0
12,15,7,6,0,0,1,,1,S,0,S,37,0.763908,0.025978,0.019845,,0
12,16,5,9,0,0,1,,4,S,0,S,15,0.021877,0.756497,0.01655,,0
12,17,3,9,0,0,1,,6,S,0,S,15,0.004474,0.780297,0.003491,,0
12,18,1,9,0,0,1,,8,L,0,S,14,0,0.788121,0,,0
12,19,3,5,0,0,1,,2,S,0,S,17,0.028738,0.756761,0.021748,,0
12,20,4,3,0,0,1,,1,S,0,S,20,0.768104,0.021026,0.01615,,0
12,21,6,1,0,0,1,,5,S,0,S,14,0.777159,0.001676,0.001303,,0
12,22,6,4,0,0,1,,2,S,0,S,16,0.793218,0,0,,0
12,23,1,3,0,0,1,,2,S,0,S,17,0,0.791794,0,,0
12,24,3,4,0,0,1,,1,S,0,S,25,0.002774,0.791824,0.002197,,0
12,25,8,3,0,0,1,,5,S,0,S,14,0.753348,0.017343,0.013065,,0
12,26,4,8,0,0,1,,4,S,0,S,16,0.015497,0.770624,0.011942,,0
12,27,6,5,0,0,1,,1,S,0,S,17,0.756451,0.028184,0.02132,,0
12,28,4,9,0,0,1,,5,S,0,S,16,0.005884,0.782311,0.004603,,0
12,29,9,4,0,0,1,,5,S,0,S,15,0.752119,0.022134,0.016647,,0
12,30,6,9,0,0,1,,3,S,0,S,22,0.027669,0.762651,0.021102,,0
12,31,9,5,0,0,1,,4,S,0,S,17,0.770924,0.015662,0.012074,,0
12,32,8,5,0,0,1,,3,S,0,S,15,0.755861,0.021574,0.016307,,0
12,33,7,1,0,0,1,,6,S,0,S,14,0.79743,0,0,,0
12,34,2,7,0,0,1,,5,S,0,S,16,0.001707,0.786039,0.001342,,0
12,35,1,4,0,0,1,,3,S,0,S,17,0,0.786856,0,,0
12,36,1,5,0,0,1,,4,S,0,S,15,0.00602,0.774071,0.00466,,0
12,37,8,4,0,0,1,,4,S,0,S,14,0.753076,0.016863,0.012699,,0
12,38,2,9,0,0,1,,7,L,0,S,14,0.012689,0.764982,0.009707,,0
12,39,2,4,0,0,1,,2,S,0,S,19,0.001737,0.789761,0.001372,,0
12,40,4,5,0,0,1,,1,S,0,S,20,0.035569,0.753476,0.026801,,0
12,41,1,6,0,0,1,,5,S,0,S,14,0,0.796103,0,,0
12,42,9,2,0,0,1,,7,L,0,S,15,0.777722,0.002698,0.002099,,0
12,43,3,8,0,0,1,,5,S,0,S,15,0.01125,0.772097,0.008686,,0
12,44,6,2,0,0,1,,4,S,0,S,15,0.772156,0.007996,0.006174,,0
12,45,5,3,0,0,1,,2,S,0,S,24,0.754915,0.031787,0.023997,,0
12,46,5,8,0,0,1,,3,S,0,S,16,0,0.795204,0,,0
12,47,9,8,0,0,1,,1,S,0,S,31,0.76851,0.023631,0.01816,,L
12,48,2,6,0,0,1,,4,S,0,S,14,0.003407,0.775537,0.002642,,0
12,49,7,2,0,0,1,,5,S,0,S,14,0.751254,0.019852,0.014914,,0
12,50,8,2,0,0,1,,6,S,0,S,14,0.7717,0.003028,0.002336,,0
12,51,1,7,0,0,1,,6,S,0,S,15,0.001481,0.777875,0.001152,,0
12,52,7,5,0,0,1,,2,S,0,S,16,0.768242,0.015992,0.012286,,0
12,53,6,3,0,0,1,,3,S,0,S,16,0.793068,0,0,,0
12,54,4,6,0,0,1,,2,S,0,S,15,0.024956,0.752838,0.018788,,0
12,55,3,2,0,0,1,,1,S,0,S,23,0.790896,0.003573,0.002826,,0
12,56,1,2,0,0,1,,1,S,0,S,18,0,0.789992,0,,S
12,57,2,1,0,0,1,,1,S,0,S,19,0.757209,0.029606,0.022418,,S
12,58,5,6,0,0,1,,1,S,0,S,15,0.008139,0.772593,0.006288,,0
12,59,9,6,0,0,0,,3,S,0,S,21,0.010713,0.779983,0.008356,,0
12,60,3,6,0,0,1,,3,S,0,S,15,0,0.79374,0,,0
12,61,7,3,0,0,1,,4,S,0,S,15,0.779569,0.001864,0.001453,,0
12,62,7,9,0,0,0,,2,S,0,S,22,0.778273,0.014334,0.011156,,0
12,63,8,7,0,0,1,,1,S,0,S,16,0.790057,0,0,,0
12,64,9,3,0,0,1,,6,S,0,S,15,0.751977,0.022969,0.017272,,0
12,65,6,8,0,0,1,,2,S,0,S,25,0.021282,0.772199,0.016434,,0
12,66,4,7,0,0,1,,3,S,0,S,20,0.005085,0.789119,0.004013,,0
12,67,1,8,0,0,1,,7,L,0,S,14,0,0.783232,0,,0
12,68,5,2,0,0,1,,3,S,0,S,20,0.780103,0.009466,0.007384,,0
12,69,4,1,0,0,1,,3,S,0,S,16,0.790866,0,0,,0
12,70,5,1,0,0,1,,4,S,0,S,16,0.75711,0.023281,0.017626,,0
12,71,7,8,0,0,0,,1,S,0,S,20,0.751356,0.035127,0.026393,,0
12,72,9,1,0,0,1,,8,L,0,S,14,0.780633,0,0,,0
13,1,4,5,0,0,1,,1,S,0,S,18,0.026546,0.756018,0.020069,,0
13,2,1,8,0,0,1,,7,L,0,S,15,0,0.785488,0,,0
13,3,7,2,0,0,1,,5,S,0,S,16,0.796531,0,0,,0
13,4,7,6,0,0,1,,1,S,0,S,23,0.753798,0.03633,0.027385,,0
13,5,3,1,0,0,1,,2,S,0,S,16,0.791376,0,0,,0
13,6,6,4,0,0,0,,2,S,0,S,24,0.028196,0.762371,0.021496,,0
13,7,3,7,0,0,1,,4,S,0,S,18,0.014408,0.773907,0.01115,,0
13,8,7,8,0,0,1,,1,S,0,S,21,0.020007,0.771915,0.015444,,0
13,9,2,9,0,0,1,,7,L,0,S,14,0,0.783542,0,,0
13,10,3,4,0,0,1,,1,S,0,S,25,0.037225,0.750853,0.027951,,0
13,11,5,2,0,0,1,,3,S,0,S,16,0.781161,0.007576,0.005918,,0
13,12,6,3,0,0,1,,3,S,0,S,19,0.767313,0.021891,0.016797,,0
13,13,6,5,0,0,0,,1,S,0,S,26,0.034104,0.753113,0.025684,,0
13,14,9,3,0,0,1,,6,S,0,S,17,0.796299,0,0,,0
13,15,8,6,0,0,1,,2,S,0,S,19,0.752224,0.034945,0.026286,,0
13,16,8,4,0,0,1,,4,S,0,S,18,0.771591,0.016735,0.012913,,0
13,17,4,6,0,0,1,,2,S,0,S,17,0.011635,0.776852,0.009039,,0
13,18,2,3,0,0,1,,1,S,0,S,30,0.010003,0.783397,0.007837,,0
13,19,7,1,0,0,1,,6,S,0,S,15,0.784344,0,0,,0
13,20,9,8,0,0,0,,1,S,0,S,23,0.007249,0.789056,0.00572,,L
13,21,2,4,0,0,1,,2,S,0,S,19,0,0.795021,0,,0
13,22,9,5,0,0,1,,4,S,0,S,19,0.776109,0.012767,0.009909,,0
13,23,2,7,0,0,1,,5,S,0,S,16,0.018413,0.761971,0.01403,,0
13,24,6,7,0,0,1,,1,S,0,S,18,0.008428,0.781891,0.00659,,0
13,25,1,5,0,0,1,,4,S,0,S,16,0.013296,0.763366,0.010149,,0
13,26,4,3,0,0,0,,1,S,0,S,24,0.036438,0.751601,0.027387,,0
13,27,5,3,0,0,1,,2,S,0,S,17,0.7563,0.027881,0.021086,,0
13,28,1,7,0,0,1,,6,S,0,S,15,0,0.780929,0,,0
13,29,2,8,0,0,1,,6,S,0,S,16,0.01409,0.768497,0.010828,,0
13,30,3,5,0,0,1,,2,S,0,S,29,0.022937,0.76679,0.017588,,0
13,31,1,4,0,0,1,,3,S,0,S,16,0.007178,0.773326,0.005551,,0
13,32,5,9,0,0,1,,4,S,0,S,15,0,0.784004,0,,0
13,33,3,2,0,0,1,,1,S,0,S,17,0.78638,0.005032,0.003957,,0
13,34,6,1,0,0,1,,5,S,0,S,16,0.789165,0,0,,0
13,35,8,9,0,0,1,,1,S,0,S,16,0,0.792642,0,,L
13,36,2,1,0,0,1,,1,S,0,S,17,0.765947,0.016127,0.012353,,S
13,37,9,6,0,0,1,,3,S,0,S,21,0.753369,0.035959,0.02709,,0
13,38,1,9,0,0,1,,8,L,0,S,13,0.002983,0.763556,0.002278,,0
13,39,8,1,0,0,1,,7,L,0,S,14,0.755588,0.017636,0.013325,,0
13,40,3,6,0,0,1,,3,S,0,S,20,0.032526,0.756002,0.02459,,0
13,41,4,8,0,0,1,,4,S,0,S,16,0.005558,0.780935,0.004341,,0
13,42,1,3,0,0,1,,2,S,0,S,18,0.00361,0.782726,0.002825,,0
13,43,9,1,0,0,1,,8,L,0,S,15,0.792476,0,0,,0
13,44,8,5,0,0,1,,3,S,0,S,18,0.776531,0.011052,0.008582,,0
13,45,3,9,0,0,1,,6,S,0,S,14,0.017744,0.755147,0.013399,,0
13,46,8,7,0,0,1,,1,S,0,S,26,0.757225,0.032526,0.024629,,0
13,47,5,1,0,0,1,,4,S,0,S,15,0.773021,0.007985,0.006172,,0
13,48,4,1,0,0,1,,3,S,0,S,17,0.756613,0.024817,0.018777,,0
13,49,8,3,0,0,1,,5,S,0,S,16,0.773281,0.012106,0.009362,,0
13,50,7,9,0,0,1,,2,S,0,S,15,0.008922,0.771698,0.006885,,0
13,51,2,6,0,0,1,,4,S,0,S,17,0.023762,0.759889,0.018056,,0
13,52,1,2,0,0,1,,1,S,0,S,21,0.005848,0.785157,0.004592,,S
13,53,7,4,0,0,1,,3,S,0,S,20,0.775819,0.015444,0.011982,,0
13,54,4,7,0,0,1,,3,S,0,S,16,0.00961,0.774806,0.007446,,0
13,55,7,3,0,0,1,,4,S,0,S,17,0.780744,0.008291,0.006473,,0
13,56,5,8,0,0,1,,3,S,0,S,20,0.002353,0.793178,0.001866,,0
13,57,9,4,0,0,1,,5,S,0,S,19,0.767686,0.02129,0.016344,,0
13,58,6,9,0,0,1,,3,S,0,S,14,0.015794,0.758146,0.011974,,0
13,59,9,7,0,0,0,,2,S,0,S,24,0.003191,0.793287,0.002531,,0
13,60,5,6,0,0,1,,1,S,0,S,31,0.006406,0.792285,0.005075,,0
13,61,6,2,0,0,1,,4,S,0,S,17,0.782578,0.008458,0.006619,,0
13,62,5,4,0,0,1,,1,S,0,S,22,0.791355,0.004237,0.003353,,0
13,63,6,8,0,0,1,,2,S,0,S,18,0.001554,0.791486,0.00123,,0
13,64,2,5,0,0,1,,3,S,0,S,19,0.00947,0.777235,0.00736,,0
13,65,8,2,0,0,1,,6,S,0,S,15,0.775784,0.008809,0.006834,,0
13,66,9,2,0,0,1,,7,L,0,S,15,0.758814,0.022308,0.016927,,0
13,67,3,8,0,0,1,,5,S,0,S,18,0.007211,0.783946,0.005653,,0
13,68,5,7,0,0,1,,2,S,0,S,20,0.014539,0.777032,0.011297,,0
13,69,7,5,0,0,1,,2,S,0,S,20,0.787341,0.004369,0.00344,,0
13,70,4,9,0,0,1,,5,S,0,S,14,0,0.790339,0,,0
13,71,1,6,0,0,1,,5,S,0,S,15,0.020868,0.754057,0.015735,,0
13,72,4,2,0,0,1,,2,S,0,S,20,0.775713,0.016892,0.013103,,0
14,1,5,9,0,0,1,,4,S,0,S,15,0.013429,0.767078,0.010301,,0
14,2,6,1,0,0,1,,5,S,0,S,13,0.762088,0.007683,0.005855,,0
14,3,5,4,0,0,1,,1,S,0,S,19,0.752289,0.031558,0.023741,,0
14,4,3,5,0,0,1,,2,S,0,S,15,0.0224,0.753271,0.016873,,0
14,5,6,4,0,0,1,,2,S,0,S,15,0.767649,0.010946,0.008403,,0
14,6,9,3,0,0,1,,6,S,0,S,17,0.789214,0,0,,0
14,7,5,7,0,0,1,,2,S,0,S,21,0.018155,0.772372,0.014022,,0
14,8,7,1,0,0,1,,6,S,0,S,13,0.770519,0.000816,0.000629,,0
14,9,4,3,0,0,1,,1,S,0,S,23,0.783484,0.009428,0.007387,,0
14,10,2,7,0,0,1,,5,S,0,S,16,0,0.792632,0,,0
14,11,8,4,0,0,1,,4,S,0,S,18,0.782239,0.006606,0.005168,,0
14,12,7,5,0,0,1,,2,S,0,S,16,0.787109,0,0,,0
14,13,6,9,0,0,1,,3,S,0,S,20,0.014504,0.775492,0.011247,,0
14,14,9,5,0,0,1,,4,S,0,S,18,0.76888,0.017203,0.013227,,0
14,15,9,7,0,0,1,,2,S,0,S,19,0.755552,0.030166,0.022792,,0
14,16,1,7,0,0,1,,6,S,0,S,14,0.004116,0.771331,0.003175,,0
14,17,4,7,0,0,1,,3,S,0,S,19,0.031685,0.754535,0.023907,,0
14,18,7,6,0,0,1,,1,S,0,S,16,0.788747,0,0,,0
14,19,4,2,0,0,1,,2,S,0,S,15,0.771165,0.010167,0.00784,,0
14,20,2,5,0,0,1,,3,S,0,S,16,0.015413,0.764705,0.011786,,0
14,21,5,2,0,0,1,,3,S,0,S,15,0.782559,0.000513,0.000401,,0
14,22,1,8,0,0,1,,7,L,0,S,12,0.007384,0.752549,0.005557,,0
14,23,3,4,0,0,1,,1,S,0,S,17,0,0.791139,0,,0
14,24,6,2,0,0,1,,4,S,0,S,13,0.756652,0.011381,0.008611,,0
14,25,8,9,0,0,1,,1,S,0,S,16,0.000329,0.787342,0.000259,,L
14,26,9,4,0,0,1,,5,S,0,S,16,0.759521,0.021005,0.015954,,0
14,27,2,1,0,0,1,,1,S,0,S,18,0.788712,0.001014,0.0008,,S
14,28,9,8,0,0,0,,1,S,0,S,15,0.02125,0.756639,0.016079,,L
14,29,7,9,0,0,1,,2,S,0,S,23,0.012161,0.779469,0.009479,,0
14,30,5,3,0,0,1,,2,S,0,S,21,0.793238,0,0,,0
14,31,1,5,0,0,1,,4,S,0,S,14,0.016017,0.754514,0.012085,,0
14,32,5,1,0,0,1,,4,S,0,S,15,0.791082,0,0,,0
14,33,6,7,0,0,0,,1,S,0,S,17,0.783659,0.004029,0.003157,,0
14,34,6,3,0,0,1,,3,S,0,S,15,0.755835,0.019729,0.014912,,0
14,35,2,8,0,0,1,,6,S,0,S,13,0.000384,0.771144,0.000296,,0
14,36,8,5,0,0,1,,3,S,0,S,22,0.789087,0.004045,0.003192,,0
14,37,8,6,0,0,1,,2,S,0,S,22,0.761174,0.029682,0.022593,,0
14,38,2,9,0,0,1,,7,L,0,S,14,0,0.794679,0,,0
14,39,1,3,0,0,1,,2,S,0,S,15,0.00281,0.775907,0.00218,,0
14,40,8,2,0,0,1,,6,S,0,S,14,0.75401,0.019058,0.01437,,0
14,41,5,8,0,0,1,,3,S,0,S,14,0.012295,0.763196,0.009383,,0
14,42,2,3,0,0,1,,1,S,0,S,17,0.024261,0.755714,0.018334,,0
14,43,1,9,0,0,1,,8,L,0,S,13,0,0.786029,0,,0
14,44,2,6,0,0,1,,4,S,0,S,16,0.007156,0.778738,0.005573,,0
14,45,5,6,0,0,1,,1,S,0,S,24,0.027506,0.764636,0.021032,,0
14,46,7,3,0,0,1,,4,S,0,S,15,0.773472,0.005492,0.004248,,0
14,47,3,7,0,0,1,,4,S,0,S,15,0.005474,0.776349,0.00425,,0
14,48,8,1,0,0,1,,7,L,0,S,14,0.761669,0.013612,0.010368,,0
14,49,8,7,0,0,1,,1,S,0,S,32,0.750898,0.037451,0.028122,,0
14,50,7,4,0,0,1,,3,S,0,S,15,0.783852,0,0,,0
14,51,4,9,0,0,1,,5,S,0,S,15,0.001998,0.782654,0.001564,,0
14,52,4,5,0,0,1,,1,S,0,S,22,0.017364,0.773596,0.013433,,0
14,53,6,5,0,0,1,,1,S,0,S,16,0.764383,0.016118,0.01232,,0
14,54,4,8,0,0,1,,4,S,0,S,14,0.003908,0.775002,0.003029,,0
