ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc,,Size
10,3,8,7,0,0,1,,1,S,0,S,19,0.776377,0.025978,0.020168,,0
10,4,3,9,0,0,1,,6,S,0,S,14,0,0.802969,0,,0
10,5,1,6,0,0,1,,5,S,0,S,14,0.005851,0.786315,0.004601,,0
10,6,2,7,0,0,1,,5,S,0,S,14,0,0.796982,0,,0
10,7,9,8,0,0,0,,1,S,0,S,19,0.028013,0.77489,0.021707,,L
10,8,1,3,0,0,1,,2,S,0,S,15,0.00595,0.792247,0.004714,,0
10,9,1,8,0,0,1,,7,L,0,S,13,0.010246,0.774353,0.007934,,0
10,10,9,6,0,0,1,,3,S,0,S,20,0.751921,0.047072,0.035394,,0
10,11,8,2,0,0,1,,6,S,0,S,13,0.774741,0.010154,0.007867,,0
10,12,9,4,0,0,1,,5,S,0,S,16,0.792496,0.009042,0.007166,,0
10,13,6,7,0,0,1,,1,S,0,S,18,0.02521,0.775617,0.019553,,0
10,14,6,8,0,0,1,,2,S,0,S,18,0.022912,0.777256,0.017808,,0
10,15,6,9,0,0,1,,3,S,0,S,15,0.025165,0.766134,0.019279,,0
10,16,7,2,0,0,1,,5,S,0,S,13,0.759987,0.021609,0.016423,,0
10,17,7,5,0,0,1,,2,S,0,S,15,0.776174,0.017752,0.013779,,0
10,18,9,1,0,0,1,,8,L,0,S,13,0.759849,0.021763,0.016537,,0
10,19,8,6,0,0,1,,2,S,0,S,16,0.777009,0.019345,0.015031,,0
10,20,4,3,0,0,0,,1,S,0,S,19,0.033101,0.767986,0.025421,,0
10,21,4,6,0,0,1,,2,S,0,S,16,0.030427,0.763284,0.023225,,0
10,22,3,8,0,0,1,,5,S,0,S,15,0.004148,0.793186,0.00329,,0
10,23,2,9,0,0,1,,7,L,0,S,13,0,0.78788,0,,0
10,24,2,3,0,0,1,,1,S,0,S,16,0.017208,0.780774,0.013435,,0
10,25,7,1,0,0,1,,6,S,0,S,13,0.786145,0.000721,0.000567,,0
10,26,9,7,0,0,0,,2,S,0,S,19,0.031818,0.771394,0.024544,,0
10,27,3,7,0,0,1,,4,S,0,S,15,0.004531,0.79383,0.003597,,0
10,28,4,9,0,0,1,,5,S,0,S,13,0.02818,0.75101,0.021163,,0
10,29,8,4,0,0,1,,4,S,0,S,14,0.76965,0.018567,0.01429,,0
10,30,6,5,0,0,1,,1,S,0,S,17,0.76855,0.02829,0.021742,,0
10,31,7,9,0,0,1,,2,S,0,S,17,0.042142,0.751651,0.031676,,0
10,32,9,3,0,0,1,,6,S,0,S,17,0.79678,0.008759,0.006979,,0
10,33,3,4,0,0,1,,1,S,0,S,25,0.022125,0.783781,0.017341,,0
10,34,4,7,0,0,1,,3,S,0,S,15,0.003308,0.795701,0.002632,,0
10,35,6,1,0,0,1,,5,S,0,S,14,0.798518,0,0,,0
10,36,5,1,0,0,1,,4,S,0,S,14,0.763649,0.023213,0.017727,,0
10,37,5,6,0,0,1,,1,S,0,S,19,0.023955,0.778734,0.018655,,0
10,38,8,9,0,0,1,,1,S,0,S,19,0.036753,0.761812,0.027999,,L
10,39,5,7,0,0,1,,2,S,0,S,16,0.016196,0.78357,0.012691,,0
10,40,2,4,0,0,1,,2,S,0,S,17,0.022412,0.775609,0.017383,,0
10,41,9,2,0,0,1,,7,L,0,S,14,0.780728,0.012041,0.009401,,0
10,42,2,5,0,0,1,,3,S,0,S,16,0.026495,0.767787,0.020342,,0
10,43,5,2,0,0,1,,3,S,0,S,15,0.766742,0.025958,0.019903,,0
10,44,4,1,0,0,1,,3,S,0,S,15,0.759854,0.029422,0.022357,,0
10,45,2,8,0,0,1,,6,S,0,S,14,0,0.796099,0,,0
10,46,3,2,0,0,1,,1,S,0,S,17,0.784073,0.016623,0.013034,,0
10,47,1,5,0,0,1,,4,S,0,S,15,0.012191,0.783177,0.009547,,0
10,48,1,2,0,0,1,,1,S,0,S,19,0.031298,0.769337,0.024079,,S
10,49,8,5,0,0,1,,3,S,0,S,14,0.75033,0.033457,0.025104,,0
10,50,4,8,0,0,1,,4,S,0,S,15,0.002932,0.795052,0.002331,,0
10,51,2,1,0,0,1,,1,S,0,S,18,0.789137,0.012375,0.009766,,S
10,52,4,5,0,0,1,,1,S,0,S,20,0.02339,0.780158,0.018248,,0
10,53,1,4,0,0,1,,3,S,0,S,15,0.032121,0.757327,0.024326,,0
10,54,6,2,0,0,1,,4,S,0,S,14,0.762859,0.024064,0.018358,,0
10,55,3,5,0,0,1,,2,S,0,S,20,0.029275,0.772427,0.022613,,0
10,56,7,4,0,0,1,,3,S,0,S,15,0.798433,0.000314,0.000251,,0
10,57,5,8,0,0,1,,3,S,0,S,16,0.015332,0.783477,0.012012,,0
10,58,2,6,0,0,1,,4,S,0,S,15,0.002341,0.794848,0.001861,,0
10,59,1,9,0,0,1,,8,L,0,S,12,0.017894,0.755718,0.013523,,0
10,60,6,4,0,0,1,,2,S,0,S,16,0.761845,0.031213,0.02378,,0
10,61,8,1,0,0,1,,7,L,0,S,13,0.798137,0,0,,0
10,62,7,8,0,0,0,,1,S,0,S,23,0.772208,0.03118,0.024077,,0
10,63,9,5,0,0,1,,4,S,0,S,16,0.757938,0.036281,0.027499,,0
10,64,1,7,0,0,1,,6,S,0,S,13,0.010369,0.775256,0.008039,,0
10,65,7,6,0,0,1,,1,S,0,S,17,0.780726,0.01892,0.014772,,0
10,66,4,2,0,0,1,,2,S,0,S,17,0.78222,0.018349,0.014353,,0
10,67,8,3,0,0,1,,5,S,0,S,15,0.797363,0.001743,0.001389,,0
10,68,5,3,0,0,1,,2,S,0,S,22,0.764036,0.039113,0.029883,,0
10,69,6,3,0,0,1,,3,S,0,S,17,0.75533,0.039584,0.029899,,0
10,70,3,6,0,0,1,,3,S,0,S,16,0.03245,0.760356,0.024674,,0
10,71,7,3,0,0,1,,4,S,0,S,15,0.770583,0.022939,0.017677,,0
10,72,5,9,0,0,1,,4,S,0,S,14,0.021937,0.766634,0.016818,,0
11,1,2,6,0,0,1,,4,S,0,S,15,0.02147,0.771456,0.016563,,0
11,2,7,6,0,0,1,,1,S,0,S,27,0.762911,0.042836,0.03268,,0
11,3,5,3,0,0,1,,2,S,0,S,18,0.793743,0.01039,0.008247,,0
11,4,9,5,0,0,1,,4,S,0,S,16,0.770395,0.025675,0.01978,,0
11,5,6,8,0,0,1,,2,S,0,S,16,0.016205,0.777977,0.012607,,0
11,6,6,4,0,0,1,,2,S,0,S,16,0.772138,0.022154,0.017106,,0
11,7,3,9,0,0,1,,6,S,0,S,15,0.000512,0.798682,0.000409,,0
11,8,6,7,0,0,1,,1,S,0,S,19,0.016549,0.782471,0.012949,,0
11,9,4,6,0,0,1,,2,S,0,S,19,0.015923,0.790925,0.012594,,0
11,10,1,4,0,0,1,,3,S,0,S,17,0.037244,0.760317,0.028317,,0
11,11,4,1,0,0,1,,3,S,0,S,15,0.755009,0.032574,0.024594,,0
11,12,5,6,0,0,1,,1,S,0,S,28,0.017505,0.793264,0.013886,,0
11,13,3,1,0,0,1,,2,S,0,S,17,0.781893,0.017563,0.013732,,0
11,14,7,1,0,0,1,,6,S,0,S,14,0.754729,0.029793,0.022485,,0
11,15,9,1,0,0,1,,8,L,0,S,13,0.756011,0.021918,0.016571,,0
11,16,3,6,0,0,1,,3,S,0,S,16,0.032064,0.765195,0.024535,,0
11,17,6,1,0,0,1,,5,S,0,S,14,0.759312,0.023442,0.0178,,0
11,18,2,1,0,0,1,,1,S,0,S,20,0.774956,0.023745,0.018401,,S
11,19,1,7,0,0,1,,6,S,0,S,14,0.003983,0.788855,0.003142,,0
11,20,7,3,0,0,1,,4,S,0,S,17,0.764442,0.032825,0.025093,,0
11,21,5,2,0,0,1,,3,S,0,S,16,0.76381,0.031672,0.024191,,0
11,22,8,9,0,0,1,,1,S,0,S,29,0.027832,0.775589,0.021586,,L
11,23,7,2,0,0,1,,5,S,0,S,16,0.776849,0.022287,0.017314,,0
11,24,8,4,0,0,1,,4,S,0,S,15,0.790022,0.006611,0.005223,,0
11,25,5,9,0,0,1,,4,S,0,S,17,0.023599,0.774465,0.018276,,0
11,26,3,8,0,0,1,,5,S,0,S,14,0.002574,0.79106,0.002036,,0
11,27,3,4,0,0,1,,1,S,0,S,26,0.038396,0.76626,0.029421,,0
11,28,6,9,0,0,1,,3,S,0,S,18,0.029263,0.766366,0.022426,,0
11,29,8,7,0,0,1,,1,S,0,S,26,0.780303,0.02255,0.017596,,0
11,30,4,8,0,0,1,,4,S,0,S,14,0.032744,0.750615,0.024578,,0
11,31,9,2,0,0,1,,7,L,0,S,14,0.762145,0.024887,0.018968,,0
11,32,5,7,0,0,1,,2,S,0,S,17,0.040155,0.751905,0.030193,,0
11,33,2,7,0,0,1,,5,S,0,S,14,0.014894,0.770773,0.01148,,0
11,34,8,1,0,0,1,,7,L,0,S,14,0.800443,0,0,,0
11,35,9,8,0,0,0,,1,S,0,S,19,0.025732,0.773325,0.019899,,L
11,36,6,2,0,0,1,,4,S,0,S,16,0.788122,0.010409,0.008204,,0
11,37,6,5,0,0,1,,1,S,0,S,20,0.775225,0.026823,0.020794,,0
11,38,4,5,0,0,1,,1,S,0,S,20,0.028985,0.775435,0.022476,,0
11,39,5,4,0,0,1,,1,S,0,S,17,0.79329,0.009856,0.007818,,0
11,40,9,7,0,0,1,,2,S,0,S,22,0.793052,0.011103,0.008805,,0
11,41,1,8,0,0,1,,7,L,0,S,13,0.009415,0.776312,0.007309,,0
11,42,1,9,0,0,1,,8,L,0,S,14,0,0.797041,0,,0
11,43,1,6,0,0,1,,5,S,0,S,15,0.006245,0.794915,0.004964,,0
11,44,2,4,0,0,1,,2,S,0,S,18,0.037382,0.757923,0.028333,,0
11,45,5,1,0,0,1,,4,S,0,S,15,0.797957,0,0,,0
11,46,3,7,0,0,1,,4,S,0,S,15,0.007916,0.787886,0.006237,,0
11,47,4,2,0,0,1,,2,S,0,S,18,0.771722,0.029308,0.022617,,0
11,48,3,2,0,0,1,,1,S,0,S,26,0.765699,0.039726,0.030418,,0
11,49,1,3,0,0,1,,2,S,0,S,16,0.040399,0.752463,0.030399,,0
11,50,2,9,0,0,1,,7,L,0,S,14,0.009077,0.779682,0.007077,,0
11,51,8,5,0,0,1,,3,S,0,S,17,0.794697,0.008907,0.007079,,0
11,52,4,3,0,0,1,,1,S,0,S,21,0.769937,0.032075,0.024695,,0
11,53,9,3,0,0,1,,6,S,0,S,15,0.781427,0.012446,0.009726,,0
11,54,8,2,0,0,1,,6,S,0,S,15,0.800938,0,0,,0
11,55,7,8,0,0,1,,1,S,0,S,15,0.034824,0.754193,0.026264,,0
11,56,2,5,0,0,1,,3,S,0,S,15,0.034865,0.753839,0.026283,,0
11,57,4,9,0,0,1,,5,S,0,S,16,0.007249,0.792455,0.005745,,0
11,58,9,6,0,0,1,,3,S,0,S,17,0.795558,0.008241,0.006556,,0
11,59,7,9,0,0,1,,2,S,0,S,17,0.033862,0.762523,0.025821,,0
11,60,3,5,0,0,1,,2,S,0,S,17,0.016432,0.787533,0.012941,,0
11,61,1,2,0,0,1,,1,S,0,S,18,0.019256,0.786187,0.015139,,S
11,62,7,4,0,0,1,,3,S,0,S,16,0.758794,0.035663,0.027061,,0
11,63,1,5,0,0,1,,4,S,0,S,15,0.018049,0.779543,0.01407,,0
11,64,9,4,0,0,1,,5,S,0,S,14,0.751784,0.03209,0.024125,,0
11,65,8,3,0,0,1,,5,S,0,S,15,0.766103,0.024539,0.018799,,0
11,66,6,3,0,0,1,,3,S,0,S,17,0.783036,0.015037,0.011775,,0
11,67,2,8,0,0,1,,6,S,0,S,13,0.017753,0.761557,0.01352,,0
11,68,4,7,0,0,1,,3,S,0,S,16,0.017838,0.777586,0.01387,,0
11,69,8,6,0,0,1,,2,S,0,S,17,0.766806,0.031214,0.023935,,0
11,70,5,8,0,0,1,,3,S,0,S,15,0.029276,0.760302,0.022259,,0
11,71,7,5,0,0,1,,2,S,0,S,22,0.790291,0.019298,0.015251,,0
11,72,2,3,0,0,1,,1,S,0,S,17,0.031426,0.762514,0.023963,,0
12,1,2,1,0,0,1,,1,S,0,S,17,0.758445,0.03369,0.025552,,S
12,2,7,1,0,0,1,,6,S,0,S,13,0.755615,0.024015,0.018146,,0
12,3,3,7,0,0,1,,4,S,0,S,14,0.031812,0.754682,0.024008,,0
12,4,4,2,0,0,1,,2,S,0,S,16,0.793532,0.008427,0.006687,,0
12,5,3,5,0,0,1,,2,S,0,S,16,0.006072,0.795322,0.00483,,0
12,6,6,8,0,0,1,,2,S,0,S,17,0.012029,0.794114,0.009552,,0
12,7,1,3,0,0,1,,2,S,0,S,15,0.027724,0.759583,0.021058,,0
12,8,7,3,0,0,1,,4,S,0,S,15,0.786744,0.009108,0.007166,,0
12,9,9,7,0,0,1,,2,S,0,S,19,0.776833,0.026351,0.02047,,0
12,10,8,6,0,0,0,,2,S,0,S,18,0.028308,0.774008,0.02191,,0
12,11,9,1,0,0,1,,8,L,0,S,13,0.756839,0.022334,0.016904,,0
12,12,5,4,0,0,1,,1,S,0,S,20,0.764059,0.033226,0.025387,,0
12,13,2,4,0,0,1,,2,S,0,S,19,0.029721,0.766697,0.022787,,0
12,14,5,2,0,0,1,,3,S,0,S,16,0.784133,0.015715,0.012323,,0
12,15,1,4,0,0,1,,3,S,0,S,15,0.012493,0.778677,0.009728,,0
12,16,7,6,0,0,1,,1,S,0,S,32,0.782961,0.025992,0.020351,,0
12,17,6,2,0,0,1,,4,S,0,S,15,0.775443,0.022264,0.017264,,0
12,18,2,5,0,0,1,,3,S,0,S,17,0.006207,0.795722,0.004939,,0
12,19,6,1,0,0,1,,5,S,0,S,14,0.753317,0.031832,0.02398,,0
12,20,8,2,0,0,1,,6,S,0,S,15,0.798608,0.003216,0.002568,,0
12,21,7,8,0,0,1,,1,S,0,S,29,0.048763,0.755037,0.036818,,0
12,22,5,1,0,0,1,,4,S,0,S,15,0.771922,0.018733,0.01446,,0
12,23,4,1,0,0,1,,3,S,0,S,15,0.779088,0.013306,0.010367,,0
12,24,3,4,0,0,1,,1,S,0,S,17,0.034341,0.759403,0.026079,,0
12,25,4,5,0,0,1,,1,S,0,S,24,0.041771,0.758768,0.031695,,0
12,26,5,9,0,0,1,,4,S,0,S,16,0.018737,0.776526,0.014549,,0
12,27,1,7,0,0,1,,6,S,0,S,13,0.022141,0.758334,0.01679,,0
12,28,3,1,0,0,1,,2,S,0,S,19,0.778886,0.022132,0.017238,,0
12,29,9,2,0,0,1,,7,L,0,S,14,0.793362,0.002729,0.002165,,0
12,30,4,8,0,0,1,,4,S,0,S,16,0.02399,0.772852,0.018541,,0
12,31,6,4,0,0,1,,2,S,0,S,18,0.779767,0.021628,0.016865,,0
12,32,6,3,0,0,1,,3,S,0,S,17,0.777934,0.021995,0.017111,,0
12,33,2,7,0,0,1,,5,S,0,S,15,0.019021,0.774306,0.014728,,0
12,34,4,9,0,0,1,,5,S,0,S,16,0.026292,0.766999,0.020166,,0
12,35,8,3,0,0,1,,5,S,0,S,16,0.76976,0.02527,0.019452,,0
12,36,3,9,0,0,1,,6,S,0,S,14,0.009316,0.781719,0.007282,,0
12,37,4,3,0,0,1,,1,S,0,S,18,0.768772,0.028095,0.021599,,0
12,38,1,8,0,0,1,,7,L,0,S,13,0.005817,0.780366,0.004539,,0
12,39,3,6,0,0,1,,3,S,0,S,14,0.009653,0.783451,0.007563,,0
12,40,1,9,0,0,1,,8,L,0,S,13,0.007104,0.776139,0.005514,,0
12,41,2,8,0,0,1,,6,S,0,S,14,0.026383,0.760228,0.020057,,0
12,42,7,9,0,0,1,,2,S,0,S,29,0.04058,0.762005,0.030922,,0
12,43,1,6,0,0,1,,5,S,0,S,13,0.007184,0.778111,0.00559,,0
12,44,3,2,0,0,1,,1,S,0,S,26,0.792441,0.01852,0.014676,,0
12,45,5,7,0,0,1,,2,S,0,S,17,0.034457,0.761718,0.026247,,0
12,46,6,5,0,0,1,,1,S,0,S,23,0.764243,0.040095,0.030643,,0
12,47,1,5,0,0,1,,4,S,0,S,14,0.014972,0.773219,0.011577,,0
12,48,8,9,0,0,1,,1,S,0,S,18,0.024069,0.776879,0.018699,,L
12,49,7,5,0,0,1,,2,S,0,S,16,0.755862,0.037592,0.028414,,0
12,50,2,9,0,0,1,,7,L,0,S,14,0.028052,0.755277,0.021187,,0
12,51,5,8,0,0,1,,3,S,0,S,16,0.016451,0.782309,0.01287,,0
12,52,3,8,0,0,1,,5,S,0,S,14,0.007742,0.786394,0.006088,,0
12,53,1,2,0,0,1,,1,S,0,S,17,0.019563,0.781008,0.015279,,S
12,54,4,7,0,0,1,,3,S,0,S,18,0.010439,0.794294,0.008292,,0
12,55,6,7,0,0,1,,1,S,0,S,19,0.01833,0.789396,0.01447,,0
12,56,8,5,0,0,1,,3,S,0,S,19,0.755394,0.043395,0.03278,,0
12,57,9,6,0,0,1,,3,S,0,S,26,0.789766,0.019118,0.015099,,0
12,58,4,6,0,0,1,,2,S,0,S,16,0.02797,0.767253,0.02146,,0
12,59,9,5,0,0,1,,4,S,0,S,16,0.761742,0.032123,0.024469,,0
12,60,7,4,0,0,1,,3,S,0,S,15,0.765327,0.025214,0.019297,,0
12,61,2,3,0,0,1,,1,S,0,S,21,0.031619,0.767008,0.024252,,0
12,62,9,8,0,0,1,,1,S,0,S,28,0.776063,0.03084,0.023934,,L
12,63,9,4,0,0,1,,5,S,0,S,15,0.76862,0.021831,0.016779,,0
12,64,9,3,0,0,1,,6,S,0,S,15,0.789366,0.006257,0.004939,,0
12,65,8,1,0,0,1,,7,L,0,S,14,0.77181,0.01679,0.012959,,0
12,66,7,2,0,0,1,,5,S,0,S,14,0.79178,0.004717,0.003735,,0
12,67,2,6,0,0,1,,4,S,0,S,14,0.028613,0.756826,0.021655,,0
12,68,5,6,0,0,1,,1,S,0,S,16,0.020182,0.777047,0.015682,,0
12,69,6,9,0,0,1,,3,S,0,S,17,0.014519,0.788108,0.011443,,0
12,70,8,4,0,0,1,,4,S,0,S,17,0.784428,0.015359,0.012048,,0
12,71,5,3,0,0,1,,2,S,0,S,19,0.79531,0.008083,0.006428,,0
12,72,8,7,0,0,0,,1,S,0,S,22,0.017348,0.792024,0.01374,,0
13,1,5,7,0,0,1,,2,S,0,S,17,0.020495,0.779606,0.015978,,0
13,2,4,7,0,0,1,,3,S,0,S,17,0.024951,0.771055,0.019239,,0
13,3,7,6,0,0,1,,1,S,0,S,18,0.769027,0.03237,0.024894,,0
13,4,4,2,0,0,1,,2,S,0,S,20,0.791676,0.014734,0.011665,,0
13,5,6,2,0,0,1,,4,S,0,S,17,0.788742,0.013359,0.010537,,0
13,6,5,9,0,0,1,,4,S,0,S,17,0.008337,0.79698,0.006644,,0
13,7,9,4,0,0,1,,5,S,0,S,15,0.77587,0.019845,0.015397,,0
13,8,7,1,0,0,1,,6,S,0,S,14,0.750088,0.035745,0.026812,,0
13,9,7,3,0,0,1,,4,S,0,S,17,0.781985,0.021822,0.017064,,0
13,10,3,7,0,0,1,,4,S,0,S,16,0.01431,0.783941,0.011218,,0
13,11,5,2,0,0,1,,3,S,0,S,20,0.795495,0.014031,0.011162,,0
13,12,9,2,0,0,1,,7,L,0,S,14,0.756486,0.032582,0.024648,,0
13,13,4,5,0,0,1,,1,S,0,S,22,0.016822,0.788785,0.013269,,0
13,14,3,5,0,0,1,,2,S,0,S,18,0.031464,0.768388,0.024177,,0
13,15,5,8,0,0,1,,3,S,0,S,16,0.01373,0.785834,0.01079,,0
13,16,2,1,0,0,1,,1,S,0,S,17,0.750739,0.043563,0.032705,,S
13,17,1,4,0,0,1,,3,S,0,S,17,0.028578,0.768284,0.021956,,0
13,18,4,6,0,0,1,,2,S,0,S,25,0.028736,0.775707,0.02229,,0
13,19,7,5,0,0,1,,2,S,0,S,19,0.773856,0.029294,0.022669,,0
13,20,6,3,0,0,1,,3,S,0,S,18,0.797951,0.008227,0.006565,,0
13,21,8,6,0,0,1,,2,S,0,S,16,0.794117,0.00637,0.005059,,0
13,22,3,8,0,0,1,,5,S,0,S,15,0.018915,0.774773,0.014655,,0
13,23,2,4,0,0,1,,2,S,0,S,19,0.043545,0.753661,0.032818,,0
13,24,8,2,0,0,1,,6,S,0,S,15,0.793035,0.00522,0.00414,,0
13,25,5,3,0,0,1,,2,S,0,S,22,0.760098,0.044351,0.033711,,0
13,26,1,9,0,0,1,,8,L,0,S,15,0.002689,0.796303,0.002142,,0
13,27,4,1,0,0,1,,3,S,0,S,16,0.77725,0.019213,0.014933,,0
13,28,8,3,0,0,1,,5,S,0,S,15,0.775297,0.019609,0.015203,,0
13,29,3,2,0,0,1,,1,S,0,S,35,0.788316,0.021866,0.017237,,0
13,30,2,5,0,0,1,,3,S,0,S,18,0.013435,0.79075,0.010623,,0
13,31,6,7,0,0,1,,1,S,0,S,20,0.041576,0.754715,0.031378,,0
13,32,7,2,0,0,1,,5,S,0,S,16,0.765963,0.031584,0.024193,,0
13,33,9,8,0,0,1,,1,S,0,S,21,0.792211,0.016245,0.012869,,L
13,34,1,7,0,0,1,,6,S,0,S,15,0.009172,0.786065,0.00721,,0
13,35,1,2,0,0,1,,1,S,0,S,19,0.014003,0.792606,0.011099,,S
13,36,6,4,0,0,1,,2,S,0,S,18,0.764693,0.032121,0.024563,,0
13,37,7,8,0,0,1,,1,S,0,S,18,0.038348,0.759792,0.029137,,0
13,38,8,9,0,0,0,,1,S,0,S,19,0.775216,0.026301,0.020389,,L
13,39,2,9,0,0,1,,7,L,0,S,15,0.03341,0.757388,0.025304,,0
13,40,4,9,0,0,1,,5,S,0,S,17,0.012529,0.78889,0.009884,,0
13,41,6,8,0,0,1,,2,S,0,S,18,0.017765,0.782536,0.013902,,0
13,42,2,7,0,0,1,,5,S,0,S,16,0.005675,0.794605,0.004509,,0
13,43,2,6,0,0,1,,4,S,0,S,18,0.039475,0.758552,0.029944,,0
13,44,1,5,0,0,1,,4,S,0,S,16,0.027936,0.766954,0.021426,,0
13,45,1,3,0,0,1,,2,S,0,S,17,0.042809,0.753343,0.03225,,0
13,46,9,3,0,0,1,,6,S,0,S,15,0.791713,0.009707,0.007685,,0
13,47,7,4,0,0,1,,3,S,0,S,17,0.753122,0.042123,0.031724,,0
13,48,3,6,0,0,1,,3,S,0,S,19,0.026092,0.777396,0.020284,,0
13,49,8,5,0,0,1,,3,S,0,S,16,0.776392,0.0198,0.015373,,0
13,50,8,7,0,0,1,,1,S,0,S,19,0.79284,0.010557,0.00837,,0
13,51,3,9,0,0,1,,6,S,0,S,16,0.005439,0.797193,0.004336,,0
13,52,7,9,0,0,1,,2,S,0,S,21,0.016597,0.792484,0.013153,,0
13,53,6,5,0,0,1,,1,S,0,S,20,0.761576,0.037317,0.02842,,0
13,54,5,6,0,0,1,,1,S,0,S,24,0.043801,0.759744,0.033278,,0
13,55,9,6,0,0,1,,3,S,0,S,15,0.762961,0.030865,0.023549,,0
13,56,2,8,0,0,1,,6,S,0,S,15,0.012236,0.783046,0.009582,,0
13,57,8,1,0,0,1,,7,L,0,S,14,0.796812,0,0,,0
13,58,9,1,0,0,1,,8,L,0,S,13,0.755143,0.027307,0.020621,,0
13,59,2,3,0,0,1,,1,S,0,S,20,0.0413,0.761043,0.031431,,0
13,60,4,3,0,0,1,,1,S,0,S,22,0.760453,0.041583,0.031622,,0
13,61,9,5,0,0,1,,4,S,0,S,16,0.796575,0.006965,0.005548,,0
13,62,6,9,0,0,1,,3,S,0,S,20,0.011909,0.79418,0.009458,,0
13,63,5,4,0,0,1,,1,S,0,S,26,0.758253,0.044253,0.033555,,0
13,64,6,1,0,0,1,,5,S,0,S,15,0.785631,0.009843,0.007733,,0
13,65,1,6,0,0,1,,5,S,0,S,17,0.007055,0.796813,0.005621,,0
13,66,5,1,0,0,1,,4,S,0,S,16,0.781876,0.017775,0.013898,,0
13,67,9,7,0,0,1,,2,S,0,S,18,0.781942,0.02131,0.016663,,0
13,68,3,1,0,0,1,,2,S,0,S,17,0.771165,0.027787,0.021428,,0
13,69,8,4,0,0,1,,4,S,0,S,15,0.758252,0.030507,0.023132,,0
13,70,3,4,0,0,1,,1,S,0,S,20,0.040185,0.759495,0.03052,,0
13,71,4,8,0,0,1,,4,S,0,S,16,0.01727,0.778532,0.013445,,0
13,72,1,8,0,0,1,,7,L,0,S,14,0.022292,0.764573,0.017044,,0
14,1,4,7,0,0,1,,3,S,0,S,16,0.005982,0.795158,0.004757,,0
14,2,2,9,0,0,1,,7,L,0,S,13,0.025016,0.756777,0.018932,,0
14,3,6,7,0,0,0,,1,S,0,S,22,0.771762,0.031989,0.024688,,0
14,4,5,1,0,0,1,,4,S,0,S,14,0.792353,0.002426,0.001923,,0
14,5,8,4,0,0,1,,4,S,0,S,17,0.768469,0.030554,0.023479,,0
14,6,9,2,0,0,1,,7,L,0,S,14,0.789391,0.003756,0.002965,,0
14,7,9,8,0,0,1,,1,S,0,S,32,0.780813,0.026551,0.020732,,L
14,8,7,8,0,0,1,,1,S,0,S,18,0.036655,0.757354,0.027761,,0
14,9,1,2,0,0,1,,1,S,0,S,16,0.033766,0.75336,0.025438,,S
14,10,4,8,0,0,1,,4,S,0,S,14,0.008627,0.781068,0.006738,,0
14,11,7,1,0,0,1,,6,S,0,S,13,0.750622,0.026815,0.020128,,0
14,12,9,7,0,0,1,,2,S,0,S,16,0.771157,0.027566,0.021258,,0
14,13,9,1,0,0,1,,8,L,0,S,13,0.787472,0.001877,0.001478,,0
14,14,9,4,0,0,1,,5,S,0,S,17,0.795468,0.009898,0.007874,,0
14,15,4,2,0,0,1,,2,S,0,S,26,0.761075,0.03766,0.028662,,0
14,16,2,8,0,0,1,,6,S,0,S,14,0.026869,0.759555,0.020408,,0
14,17,3,9,0,0,1,,6,S,0,S,14,0.022281,0.766774,0.017084,,0
14,18,5,7,0,0,0,,2,S,0,S,22,0.769202,0.036024,0.02771,,0
14,19,6,3,0,0,1,,3,S,0,S,14,0.769213,0.019585,0.015065,,0
14,20,4,6,0,0,1,,2,S,0,S,15,0.01545,0.776568,0.011998,,0
14,21,6,8,0,0,1,,2,S,0,S,17,0.021845,0.77546,0.01694,,0
14,22,7,3,0,0,1,,4,S,0,S,14,0.786356,0.005534,0.004352,,0
14,23,8,7,0,0,1,,1,S,0,S,17,0.796703,0.008848,0.007049,,0
14,24,4,9,0,0,1,,5,S,0,S,13,0.011752,0.77211,0.009074,,0
14,25,6,2,0,0,1,,4,S,0,S,15,0.765332,0.023746,0.018173,,0
14,26,5,6,0,0,1,,1,S,0,S,22,0.038305,0.763013,0.029227,,0
14,27,3,5,0,0,1,,2,S,0,S,19,0.038331,0.763803,0.029277,,0
14,28,1,8,0,0,1,,7,L,0,S,13,0,0.78551,0,,0
14,29,3,8,0,0,1,,5,S,0,S,16,0.004423,0.796619,0.003524,,0
14,30,8,6,0,0,1,,2,S,0,S,18,0.76314,0.034638,0.026434,,0
14,31,3,6,0,0,1,,3,S,0,S,18,0.025654,0.774034,0.019857,,0
14,32,7,4,0,0,1,,3,S,0,S,20,0.76153,0.037084,0.02824,,0
14,33,8,2,0,0,1,,6,S,0,S,14,0.779001,0.011093,0.008641,,0
14,34,6,1,0,0,1,,5,S,0,S,14,0.789278,0.003219,0.002541,,0
14,35,6,4,0,0,1,,2,S,0,S,27,0.75118,0.048875,0.036714,,0
14,36,5,2,0,0,1,,3,S,0,S,15,0.768668,0.022893,0.017597,,0
14,37,5,9,0,0,1,,4,S,0,S,15,0.014863,0.781876,0.011621,,0
14,38,5,8,0,0,1,,3,S,0,S,17,0.01784,0.782854,0.013966,,0
14,39,7,5,0,0,1,,2,S,0,S,20,0.772987,0.029474,0.022783,,0
